CHR,BP,SNP,P_nonlog,p_adjusted,CTS,NS
19,39391194,PAF1,0.180205604939683,0.848202611573642,0.198019801980198,0.801980198019802
4,16084377,PROM1,0.519891754002002,0.956681279448628,0.128712871287129,0.851485148514851
19,17933015,CCDC124,0.243539056353021,0.880709928894898,0.277227722772277,0.712871287128713
17,27800498,NOS2,0.141998554559791,0.828363699018062,0.0198019801980198,0.98019801980198
17,11598430,DNAH9,0.069364314294726,0.776157028061822,0.0198019801980198,0.940594059405941
17,28645453,BLTP2,0.990486632437562,0.999094247804377,0.445544554455446,0.554455445544555
17,28473292,SLC13A2,0.960427511258652,0.999094247804377,0,1
19,45178236,TRAPPC6A,0.434317303686208,0.934840167770884,0.485148514851485,0.514851485148515
19,3802128,MATK,0.511871315665006,0.955162074878827,0.158415841584158,0.841584158415842
17,63932353,CD79B,0.0202501085316229,0.643778007009067,0.237623762376238,0.742574257425743
1,112620824,ST7L,0.706549595352795,0.980984719390234,0.445544554455446,0.554455445544555
16,76354,RHBDF1,0.509531502229036,0.953157841302785,0.0495049504950495,0.95049504950495
16,566994,PIGQ,0.638296864577389,0.974858358191019,0.0297029702970297,0.97029702970297
1,6701923,DNAJC11,0.904234142509635,0.996445370203974,0.277227722772277,0.722772277227723
1,171090876,FMO3,0.454492499689578,0.939865521155539,0.227722772277228,0.722772277227723
1,1724323,CDK11A,0.912967895623225,0.996496834947879,0.455445544554455,0.544554455445545
17,63446377,CYB561,0.224587798129436,0.87968704418668,0.267326732673267,0.722772277227723
7,122144279,AASS,0.722463493204313,0.984165505050263,0.356435643564356,0.643564356435644
12,16347141,MGST1,0.143588956813431,0.830079681011365,0.227722772277228,0.772277227722772
19,12995607,NFIX,0.286833675524421,0.900284572748536,0.475247524752475,0.524752475247525
16,3046680,MMP25,0.547932182381475,0.962231886251772,0.267326732673267,0.584158415841584
16,2135897,PKD1,0.842055148542046,0.993144778796218,0.207920792079208,0.792079207920792
17,40061214,MED24,0.180724684727714,0.848202611573642,0.0495049504950495,0.95049504950495
8,22987416,RHOBTB2,0.777383787365241,0.987998168671107,0.495049504950495,0.504950495049505
3,169966734,SEC62,0.100962210622132,0.802642210210734,0.326732673267327,0.574257425742574
8,56074580,RPS20,0.799905597091497,0.990972213209208,0.306930693069307,0.693069306930693
7,157138912,UBE3C,0.20566441189636,0.868157544167494,0.287128712871287,0.712871287128713
1,209756031,TRAF3IP3,0.94467923506855,0.999094247804377,0.148514851485149,0.643564356435644
1,231337852,SPRTN,0.312467267272501,0.910810201551726,0.0198019801980198,0.98019801980198
1,171781663,METTL13,0.879152579507229,0.995876511928715,0.346534653465347,0.653465346534653
17,32350202,ZNF207,0.81400768944034,0.991968318194906,0.435643564356436,0.524752475247525
3,48610975,UQCRC1,0.526808736124468,0.959123065560808,0.386138613861386,0.613861386138614
7,38178221,STARD3NL,0.814921518272686,0.991968318194906,0.247524752475248,0.752475247524752
12,6199714,CD9,0.899105872859197,0.996445370203974,0.376237623762376,0.613861386138614
3,52410656,PHF7,0.578907148374074,0.964200402158092,0.168316831683168,0.831683168316832
3,52445084,SEMA3G,0.435074248039984,0.934840167770884,0.316831683168317,0.683168316831683
3,52495337,STAB1,0.167196243242861,0.841193737794564,0.306930693069307,0.673267326732673
19,49817375,FUZ,0.0544380734451904,0.740926598887388,0.128712871287129,0.712871287128713
6,111873451,FYN,0.643095575352474,0.974858358191019,0.287128712871287,0.712871287128713
19,3761698,APBA3,0.772767801567782,0.987901497400584,0.405940594059406,0.594059405940594
3,43690112,ABHD5,0.212945855137848,0.872536167903451,0.326732673267327,0.673267326732673
17,15999379,TTC19,0.918150974826366,0.996496834947879,0.326732673267327,0.673267326732673
3,45388505,LARS2,0.988540711846925,0.999094247804377,0.445544554455446,0.554455445544555
19,35319260,CD22,0.61832389257041,0.969499408328127,0.0792079207920792,0.920792079207921
3,50267557,SEMA3B,0.701029825196243,0.980984719390234,0.336633663366337,0.633663366336634
6,53349178,ELOVL5,0.228536462798147,0.880709928894898,0.217821782178218,0.752475247524752
10,45374175,ALOX5,0.0434738354567705,0.718798626189426,0.257425742574257,0.742574257425743
14,50561125,MAP4K5,0.27525087935419,0.892858266559046,0.485148514851485,0.514851485148515
19,39971004,PSMC4,0.249730559542789,0.883176781336176,0.356435643564356,0.643564356435644
3,170586073,SLC7A14,0.465345726626579,0.942022723228792,0.435643564356436,0.534653465346535
3,170418864,CLDN11,0.53080650518317,0.959301954170465,0.346534653465347,0.633663366336634
17,44324869,SLC25A39,0.933664265136904,0.997452855955832,0.227722772277228,0.772277227722772
16,29820393,MVP,0.0804571442782833,0.800468153267659,0.0396039603960396,0.96039603960396
14,76826245,ANGEL1,0.890284751585258,0.996445370203974,0.356435643564356,0.643564356435644
5,141966819,RNF14,0.19365390298209,0.855096212923751,0.405940594059406,0.594059405940594
12,13000272,HEBP1,0.756595971024735,0.986795660400668,0.207920792079208,0.792079207920792
11,60971679,CD6,0.367157590453353,0.914803377783219,0.485148514851485,0.504950495049505
4,1721489,TACC3,0.963079133995691,0.999094247804377,0.396039603960396,0.584158415841584
11,65181193,CAPN1,0.62274302696198,0.970504041224982,0.336633663366337,0.663366336633663
2,63588799,MDH1,0.69831218409635,0.980984719390234,0.485148514851485,0.514851485148515
10,99732099,COX15,0.263886066213566,0.890818373457719,0.297029702970297,0.702970297029703
10,134464,ZMYND11,0.10866950040469,0.806301490793913,0.0198019801980198,0.98019801980198
22,17774769,BID,0.933754342111245,0.997452855955832,0.366336633663366,0.603960396039604
7,44541314,NPC1L1,0.551544953643513,0.962554848207476,0.386138613861386,0.534653465346535
7,44490879,NUDCD3,0.333513329629886,0.913138508734442,0.128712871287129,0.871287128712871
6,137045179,IL20RA,0.167788435103139,0.841193737794564,0.237623762376238,0.752475247524752
3,52705634,GLT8D1,0.293865576028075,0.90222623283612,0.475247524752475,0.524752475247525
12,40692441,CNTN1,0.3651387398126,0.914066975464745,0.346534653465347,0.653465346534653
2,32628031,TTC27,0.217982329736607,0.874491450456763,0.0198019801980198,0.900990099009901
2,118942165,MARCO,0.0218180189752692,0.648490404962633,0.118811881188119,0.881188118811881
5,150412928,CD74,0.420031756805067,0.933095917384357,0.396039603960396,0.603960396039604
7,81770437,HGF,0.442988973863623,0.934840167770884,0.0198019801980198,0.98019801980198
10,124942122,ZRANB1,0.589538008853227,0.964200402158092,0.188118811881188,0.811881188118812
1,35557472,NCDN,0.93587762329050606,0.997923596517871,0.356435643564356,0.643564356435644
11,94492905,MRE11,0.341117667469906,0.913138508734442,0.148514851485149,0.851485148514851
19,32869765,SLC7A9,0.273320711165238,0.892858266559046,0.188118811881188,0.811881188118812
2,32063610,SPAST,0.0541667255144676,0.740926598887388,0.316831683168317,0.663366336633663
11,3165769,OSBPL5,0.345039248726148,0.913138508734442,0.386138613861386,0.613861386138614
19,54953129,NLRP2,0.935596214450026,0.997814674827585,0.148514851485149,0.851485148514851
8,141308304,SLC45A4,0.46163222503825,0.942022723228792,0.237623762376238,0.762376237623762
12,120533479,RNF10,0.54489078101982,0.962031435974193,0.435643564356436,0.554455445544555
10,112446916,ZDHHC6,0.625598408326279,0.971711888271089,0.366336633663366,0.623762376237624
11,507299,RNH1,0.609716846362462,0.968519702921686,0.247524752475248,0.752475247524752
2,206159583,NDUFS1,0.620848115828283,0.970142114590181,0.108910891089109,0.891089108910891
8,52745842,RB1CC1,0.777851905715752,0.987998168671107,0.475247524752475,0.524752475247525
9,100099039,ERP44,0.0411887446420867,0.718798626189426,0.336633663366337,0.663366336633663
3,52198085,ALAS1,0.930040448321951,0.99667950651192,0.0891089108910891,0.821782178217822
14,61762356,SNAPC1,0.163435005191351,0.841193737794564,0.405940594059406,0.594059405940594
12,15882390,STRAP,0.939833916024592,0.999001337638532,0.287128712871287,0.712871287128713
10,99782731,ABCC2,0.0721148335654485,0.784413281802159,0.227722772277228,0.702970297029703
19,47713342,EHD2,0.888272277046952,0.996445370203974,0.217821782178218,0.782178217821782
6,89412269,RRAGD,0.160873965691003,0.840462394081639,0.287128712871287,0.504950495049505
22,50530055,TYMP,0.665955307604008,0.976224672187901,0.0495049504950495,0.920792079207921
20,44960485,TOMM34,0.383389738974687,0.922664790558772,0.0693069306930693,0.920792079207921
10,17228258,VIM,0.114750034513265,0.806301490793913,0.376237623762376,0.623762376237624
10,88990581,FAS,0.444281764646431,0.934918002321111,0.346534653465347,0.653465346534653
6,166957183,RNASET2,0.540384369529323,0.96200180351148,0.445544554455446,0.554455445544555
6,26402236,BTN3A1,0.101103141491552,0.802642210210734,0.287128712871287,0.712871287128713
13,23889418,MIPEP,0.926775186998049,0.996496834947879,0.207920792079208,0.792079207920792
6,137219448,IFNGR1,0.189887148219909,0.851890675112569,0.188118811881188,0.811881188118812
5,177600099,B4GALT7,0.749897208049522,0.985869016025334,0.366336633663366,0.584158415841584
1,156816861,SH2D2A,0.690322201243999,0.979509616377122,0.0495049504950495,0.603960396039604
2,57907650,VRK2,0.0593466042046111,0.754452570076923,0.396039603960396,0.603960396039604
12,95217745,VEZT,0.450098285129274,0.938007813563936,0.148514851485149,0.831683168316832
8,41896761,ANK1,0.886902496022032,0.996304169235073,0.0297029702970297,0.97029702970297
17,5282264,RABEP1,0.622219258196817,0.970504041224982,0.267326732673267,0.712871287128713
11,47848554,NUP160,0.114725195879451,0.806301490793913,0.445544554455446,0.554455445544555
2,213152426,IKZF2,0.647253901251013,0.975450053415809,0.099009900990099,0.900990099009901
6,49463377,CENPQ,0.303741898245246,0.908672168899291,0.277227722772277,0.722772277227723
1,109213917,SARS1,0.469861677892127,0.942022723228792,0.0396039603960396,0.96039603960396
13,20567068,IFT88,0.698143834567704,0.980984719390234,0.326732673267327,0.673267326732673
7,151227229,ABCF2,0.489784016439172,0.947489548326664,0.366336633663366,0.623762376237624
4,67701178,UBA6,0.235824210147222,0.880709928894898,0.435643564356436,0.564356435643564
15,68054178,PIAS1,0.0609004479404263,0.7553163151188,0.158415841584158,0.841584158415842
3,27484419,SLC4A7,0.286954724018998,0.900293768631169,0.257425742574257,0.742574257425743
15,28884482,APBA2,0.935625928509798,0.997814674827585,0.207920792079208,0.613861386138614
8,48735310,CLXN,0.00495536946638753,0.483037021451343,0.376237623762376,0.623762376237624
2,84905624,TMSB10,0.834770131396939,0.992815243994627,0.108910891089109,0.891089108910891
8,100336217,RNF19A,0.674120471067216,0.977461049644317,0.158415841584158,0.841584158415842
16,75566350,GABARAPL2,0.252051896160892,0.883176781336176,0.356435643564356,0.643564356435644
10,73995192,VCL,0.615936381087253,0.969499408328127,0.475247524752475,0.524752475247525
15,64072032,DAPK2,0.245582574099812,0.881363663223836,0.148514851485149,0.792079207920792
8,58659843,NSMAF,0.419006427368443,0.932916860184954,0.425742574257426,0.564356435643564
1,244452133,ADSS2,0.775695064216361,0.987942335724382,0.316831683168317,0.683168316831683
2,224585396,CUL3,0.960697724468089,0.999094247804377,0.158415841584158,0.841584158415842
8,2045039,MYOM2,0.0477216044205635,0.729971799011637,0.0099009900990099,0.99009900990099
17,42659304,TUBG2,0.227263138354574,0.880709928894898,0.297029702970297,0.623762376237624
5,172958778,RPL26L1,0.577418291772921,0.964200402158092,0.217821782178218,0.782178217821782
19,13764531,MRI1,0.0223093736031719,0.648490404962633,0.0198019801980198,0.98019801980198
4,177442502,AGA,0.960752026958768,0.999094247804377,0.415841584158416,0.584158415841584
4,25233974,PI4K2B,0.209941018109462,0.869723091009512,0.455445544554455,0.544554455445545
8,16567489,MSR1,0.354783073559759,0.913138508734442,0.108910891089109,0.891089108910891
5,13944542,DNAH5,0.276241480503054,0.893584686205649,0.0297029702970297,0.97029702970297
16,67518417,RIPOR1,0.860506895141102,0.995677844608686,0.198019801980198,0.801980198019802
5,169583633,SPDL1,0.991802012524755,0.999094247804377,0.336633663366337,0.663366336633663
1,19312325,SLC66A1,0.399548379064874,0.926511815569678,0,1
17,3636467,CTNS,0.666130911698108,0.976224672187901,0.168316831683168,0.831683168316832
15,78540404,PSMA4,0.806164236490172,0.99161261069098,0.425742574257426,0.574257425742574
3,194672476,LSG1,0.908255517233131,0.996445370203974,0.435643564356436,0.564356435643564
20,50691527,RIPOR3,0.258679415736438,0.888717922571941,0.376237623762376,0.544554455445545
14,88384923,SPATA7,0.0197276812183995,0.640729386760058,0.138613861386139,0.861386138613861
2,85354392,RETSAT,0.10503180032412,0.803041988466572,0.267326732673267,0.514851485148515
19,46850991,AP2S1,0.265450668420527,0.890818373457719,0.227722772277228,0.772277227722772
8,24294039,ADAM28,0.146981552145674,0.833202994343282,0.257425742574257,0.722772277227723
11,129375939,BARX2,0.0925754322827754,0.802642210210734,0.128712871287129,0.851485148514851
3,182985952,DCUN1D1,0.187815869230455,0.850308868519813,0.485148514851485,0.514851485148515
6,43053944,CUL7,0.851892209121098,0.99453645139717906,0.217821782178218,0.772277227722772
9,17134981,CNTLN,0.498034158894826,0.947825470321677,0.396039603960396,0.603960396039604
3,89107523,EPHA3,0.14044127286043,0.825978724040819,0.386138613861386,0.603960396039604
9,125241329,HSPA5,0.242087259430673,0.880709928894898,0.178217821782178,0.821782178217822
8,67952117,PREX2,0.983236680569438,0.999094247804377,0.188118811881188,0.811881188118812
5,113513682,YTHDC2,0.641064799387845,0.974858358191019,0.277227722772277,0.722772277227723
8,53843557,ATP6V1H,0.129471148290447,0.813279931494364,0.435643564356436,0.564356435643564
1,186375692,TPR,0.171093714456636,0.841437444295469,0.257425742574257,0.742574257425743
16,27550151,KATNIP,0.240289005604783,0.880709928894898,0.455445544554455,0.544554455445545
12,5946231,ANO2,0.12814427778838,0.812474677077863,0.297029702970297,0.702970297029703
3,48089271,MAP4,0.807674875845267,0.99161261069098,0.287128712871287,0.712871287128713
6,117602541,GOPC,0.271337620679502,0.892274874824319,0.376237623762376,0.623762376237624
7,18086948,HDAC9,0.963844345646134,0.999094247804377,0.0891089108910891,0.910891089108911
5,176388974,NOP16,0.225838550415294,0.880336091545726,0.237623762376238,0.762376237623762
7,127431923,ZNF800,0.473868914806561,0.94204932674241,0.356435643564356,0.643564356435644
16,11965106,TNFRSF17,0.154783456931257,0.836599520785937,0.128712871287129,0.782178217821782
12,16610593,LMO3,0.837742809690508,0.99297829176428,0.0297029702970297,0.96039603960396
1,12230066,VPS13D,0.224245216408643,0.879291233431482,0.138613861386139,0.861386138613861
10,10798396,CELF2,0.0853634966451688,0.802642210210734,0.099009900990099,0.900990099009901
9,93451721,FAM120A,0.925926580351838,0.996496834947879,0.267326732673267,0.732673267326733
12,88580850,KITLG,0.307365477577723,0.909705248984878,0.188118811881188,0.752475247524752
1,9234774,H6PD,0.474029534058078,0.942102260232154,0.0396039603960396,0.96039603960396
17,50532542,EPN3,0.965819721824463,0.999094247804377,0.297029702970297,0.702970297029703
11,31816383,RCN1,0.547161776515859,0.962231886251772,0.326732673267327,0.534653465346535
7,74027788,ELN,0.281143003051279,0.89497192417714,0.099009900990099,0.772277227722772
5,1345098,CLPTM1L,0.0900434154473047,0.802642210210734,0.297029702970297,0.683168316831683
14,59484442,JKAMP,0.45315510584171,0.939194279378256,0.396039603960396,0.603960396039604
7,26152239,NFE2L3,0.47942534585786,0.944828811215538,0.386138613861386,0.504950495049505
6,13814567,MCUR1,0.369215467784767,0.917175038123626,0.168316831683168,0.831683168316832
12,51047961,LETMD1,0.102822217020752,0.803041988466572,0.297029702970297,0.702970297029703
12,51403072,SLC4A8,0.379341572262322,0.920917855971103,0.178217821782178,0.821782178217822
1,71047807,PTGER3,0.52683431085058,0.959123065560808,0.198019801980198,0.772277227722772
5,180292098,MAPK9,0.762537177604739,0.987016682570767,0.475247524752475,0.524752475247525
5,178590554,COL23A1,0.870813980933243,0.995876511928715,0.316831683168317,0.633663366336634
5,176034679,THOC3,0.909095255552062,0.996445370203974,0.405940594059406,0.594059405940594
1,114780684,SIKE1,0.563630202280397,0.964156367053041,0.277227722772277,0.683168316831683
10,97426075,RRP12,0.255625758807501,0.886874912560474,0.485148514851485,0.514851485148515
4,165327622,MSMO1,0.473737259106226,0.94204932674241,0.415841584158416,0.544554455445545
11,43358931,TTC17,0.869612543661353,0.995876511928715,0.247524752475248,0.732673267326733
5,133612563,FSTL4,0.904169517507865,0.996445370203974,0.306930693069307,0.584158415841584
6,110358271,METTL24,0.61158420292636,0.968629761087815,0.198019801980198,0.801980198019802
1,19312145,AKR7A2,0.809107968814515,0.99161261069098,0.198019801980198,0.792079207920792
1,19251552,MRTO4,0.569750959583724,0.964200402158092,0.376237623762376,0.623762376237624
4,25377212,ANAPC4,0.464857846269187,0.942022723228792,0.188118811881188,0.811881188118812
11,2444683,KCNQ1,0.0571461837313265,0.750029850191607,0.0099009900990099,0.920792079207921
1,235328218,ARID4B,0.664925685305519,0.976224672187901,0.138613861386139,0.861386138613861
1,241677375,OPN3,0.514816986326477,0.955647493919023,0.316831683168317,0.683168316831683
1,243256033,SDCCAG8,0.781642747377522,0.988401571781409,0,1
1,10210804,KIF1B,0.499231491124664,0.947825470321677,0.267326732673267,0.732673267326733
22,46762616,TBC1D22A,0.0743230241096331,0.786316472358006,0.108910891089109,0.891089108910891
14,67533300,PLEKHH1,0.838091123577544,0.993051934163566,0.326732673267327,0.653465346534653
11,73376263,RELT,0.94933290088796,0.999094247804377,0.0891089108910891,0.910891089108911
14,87993664,GALC,0.865279116721053,0.995876511928715,0.168316831683168,0.831683168316832
6,149317533,TAB2,0.184241266463972,0.848702325840835,0.237623762376238,0.752475247524752
17,78841440,USP36,0.703779380259885,0.980984719390234,0.425742574257426,0.574257425742574
2,56184122,CCDC85A,0.578717975851765,0.964200402158092,0.0198019801980198,0.98019801980198
3,52830738,ITIH4,0.112337487555857,0.806301490793913,0.0792079207920792,0.841584158415842
4,169757952,HPF1,0.183788104717302,0.848687633257738,0.405940594059406,0.594059405940594
5,32444760,ZFR,0.410412241899836,0.929456345205765,0.376237623762376,0.613861386138614
22,45009998,PHF21B,0.522218337759071,0.9569664227714,0.455445544554455,0.534653465346535
9,120929172,TRAF1,0.224565445194831,0.87968704418668,0.188118811881188,0.683168316831683
9,122905340,RC3H2,0.563626271138121,0.964156367053041,0.366336633663366,0.633663366336634
3,98901688,DCBLD2,0.810971083395651,0.99161261069098,0.356435643564356,0.643564356435644
1,179293713,SOAT1,0.422820748565091,0.934109622741515,0.336633663366337,0.504950495049505
12,32896839,PKP2,0.260932329278913,0.889654532218536,0.099009900990099,0.891089108910891
13,113105787,F7,0.138850790294563,0.823185679714693,0,0.95049504950495
1,23778404,PITHD1,0.109635505020826,0.806301490793913,0.158415841584158,0.841584158415842
2,42494568,MTA3,0.850466597011829,0.994376666819974,0.198019801980198,0.742574257425743
3,179652754,USP13,0.591404092778425,0.964200402158092,0.336633663366337,0.584158415841584
5,97183259,RIOK2,0.459032953636573,0.941345786299737,0.495049504950495,0.504950495049505
3,186362236,DGKG,0.54242034049103,0.96200180351148,0.306930693069307,0.623762376237624
16,2911936,FLYWCH1,0.111796130487898,0.806301490793913,0.396039603960396,0.603960396039604
7,140063720,PARP12,0.156616642280821,0.836826468295951,0.0693069306930693,0.930693069306931
10,95656705,ALDH18A1,0.50818337346673,0.952745734362061,0.485148514851485,0.514851485148515
1,234479102,TARBP1,0.438521046250529,0.934840167770884,0.306930693069307,0.693069306930693
9,111631351,DNAJC25,0.73779176743091,0.98522433650271,0.0693069306930693,0.930693069306931
12,7936274,SLC2A3,0.460597511666705,0.941345786299737,0.0693069306930693,0.930693069306931
10,102421538,PSD,0.664360462998902,0.976224672187901,0.118811881188119,0.574257425742574
18,79679800,CTDP1,0.520628142931614,0.956681279448628,0.207920792079208,0.792079207920792
12,10723311,YBX3,0.177486164898921,0.848202611573642,0.485148514851485,0.514851485148515
10,68721011,CCAR1,0.00958424858757434,0.518715568043852,0.0495049504950495,0.663366336633663
20,62804834,OGFR,0.123809846394372,0.810376668862259,0.277227722772277,0.722772277227723
19,3136192,GNA15,0.0813631158228179,0.800468153267659,0.455445544554455,0.514851485148515
12,130517916,RIMBP2,0.793916072540563,0.989139930181604,0.277227722772277,0.722772277227723
12,24949458,BCAT1,0.619172954172015,0.969987654598774,0.099009900990099,0.900990099009901
12,47833131,HDAC7,0.0367137867874001,0.699577029627648,0.178217821782178,0.821782178217822
5,123089120,PRDM6,0.218496048616248,0.875290261436464,0.168316831683168,0.831683168316832
20,35615891,SPAG4,0.64219122329554,0.974858358191019,0.346534653465347,0.544554455445545
2,183038857,NCKAP1,0.959188316762212,0.999094247804377,0.376237623762376,0.623762376237624
11,75759511,DGAT2,0.23464632819844,0.880709928894898,0.148514851485149,0.851485148514851
19,44367216,ZNF112,0.647494363005745,0.975490554934777,0.445544554455446,0.544554455445545
10,86521814,WAPL,0.333475445141969,0.913138508734442,0.306930693069307,0.693069306930693
12,53006157,EIF4B,0.182262520076611,0.848687633257738,0.356435643564356,0.643564356435644
19,48646311,CA11,0.868591995385005,0.995876511928715,0.366336633663366,0.574257425742574
19,55462342,ISOC2,0.162084195700872,0.840903819132345,0.0594059405940594,0.940594059405941
14,77800082,ADCK1,0.732757162675713,0.98522433650271,0.0495049504950495,0.930693069306931
12,27014433,TM7SF3,0.82999821658573,0.992679578999585,0.297029702970297,0.702970297029703
11,124673881,SPA17,0.843872672040775,0.993691462193202,0.188118811881188,0.742574257425743
11,2302060,TSPAN32,0.207545775176194,0.86939569271864,0.0891089108910891,0.900990099009901
9,976963,DMRT3,0.375686940533733,0.920242283868035,0.188118811881188,0.811881188118812
8,119832862,TAF2,0.380038583304434,0.920917855971103,0.128712871287129,0.732673267326733
7,139777777,HIPK2,0.198425168497108,0.863896950822334,0.306930693069307,0.683168316831683
19,19628929,LPAR2,0.783608740617265,0.988519121781527,0.0594059405940594,0.940594059405941
5,128083765,SLC12A2,0.74305050142974,0.98522433650271,0.0297029702970297,0.96039603960396
5,122843438,SNX24,0.393828230554282,0.923803948529318,0.108910891089109,0.891089108910891
19,1040100,ABCA7,0.772477696695635,0.987901497400584,0.257425742574257,0.742574257425743
5,122311690,SNCAIP,0.40896892958905,0.929456345205765,0.108910891089109,0.871287128712871
12,29149102,FAR2,0.527304711377029,0.959123065560808,0.0693069306930693,0.930693069306931
19,2164464,AP3D1,0.152075130493833,0.835284429364589,0.247524752475248,0.742574257425743
6,34792014,BLTP3A,0.750898962603845,0.985869016025334,0.178217821782178,0.821782178217822
1,109548610,GNAI3,0.487516118211075,0.9469044186579,0.425742574257426,0.514851485148515
13,97953657,IPO5,0.0786016727326448,0.797445623432977,0.326732673267327,0.544554455445545
