CHR,BP,SNP,P_nonlog,p_adjusted,CTS,NS
16,566994,PIGQ,0.230136353845027,0.893557485709376,0.0297029702970297,0.97029702970297
1,6701923,DNAJC11,0.118118300364579,0.850013790195093,0.277227722772277,0.722772277227723
1,171090876,FMO3,0.328719888380638,0.920134649829616,0.227722772277228,0.722772277227723
1,1724323,CDK11A,0.903257677312053,0.998757994609502,0.455445544554455,0.544554455445545
17,63446377,CYB561,0.169680090576237,0.866218691027099,0.267326732673267,0.722772277227723
7,122144279,AASS,0.227007918166433,0.893557485709376,0.356435643564356,0.643564356435644
12,16347141,MGST1,0.0186681274582667,0.685921647205728,0.227722772277228,0.772277227722772
19,12995607,NFIX,0.943729190983759,0.998757994609502,0.475247524752475,0.524752475247525
16,3046680,MMP25,0.15277602423392,0.863511266390915,0.267326732673267,0.584158415841584
16,2135897,PKD1,0.199648472915472,0.882072591914167,0.207920792079208,0.792079207920792
17,40061214,MED24,0.284427997558991,0.910586380385225,0.0495049504950495,0.95049504950495
8,22987416,RHOBTB2,0.798251700447923,0.994869294164123,0.495049504950495,0.504950495049505
3,169966734,SEC62,0.0648717332702309,0.795953128356696,0.326732673267327,0.574257425742574
8,56074580,RPS20,0.895412457753322,0.998757994609502,0.306930693069307,0.693069306930693
7,157138912,UBE3C,0.126851687672006,0.855858248534699,0.287128712871287,0.712871287128713
1,209756031,TRAF3IP3,0.585282991262719,0.972726349269438,0.148514851485149,0.643564356435644
1,231337852,SPRTN,0.416336682227131,0.947109789691912,0.0198019801980198,0.98019801980198
1,171781663,METTL13,0.144597102406091,0.860470261981371,0.346534653465347,0.653465346534653
17,32350202,ZNF207,0.679725556312351,0.986561087270747,0.435643564356436,0.524752475247525
3,48610975,UQCRC1,0.846129758784555,0.997251882631395,0.386138613861386,0.613861386138614
7,38178221,STARD3NL,0.506164026778419,0.964594140023453,0.247524752475248,0.752475247524752
12,6199714,CD9,0.462589903245106,0.958679896677409,0.376237623762376,0.613861386138614
3,52410656,PHF7,0.762594445134746,0.99145889212931,0.168316831683168,0.831683168316832
3,52445084,SEMA3G,0.509339103705399,0.964594140023453,0.316831683168317,0.683168316831683
3,52495337,STAB1,0.0632273366285292,0.795953128356696,0.306930693069307,0.673267326732673
19,49817375,FUZ,0.274423762607146,0.907955781451378,0.128712871287129,0.712871287128713
6,111873451,FYN,0.0791039415081791,0.811714938968125,0.287128712871287,0.712871287128713
19,3761698,APBA3,0.822498316090631,0.995836035406097,0.405940594059406,0.594059405940594
3,43690112,ABHD5,0.762430553097284,0.991456180369207,0.326732673267327,0.673267326732673
17,15999379,TTC19,0.542990024205937,0.968067285484787,0.326732673267327,0.673267326732673
3,45388505,LARS2,0.247822060034749,0.896547568786347,0.445544554455446,0.554455445544555
19,35319260,CD22,0.52695488066377,0.968067285484787,0.0792079207920792,0.920792079207921
3,50267557,SEMA3B,0.668280733773051,0.985701852650298,0.336633663366337,0.633663366336634
6,53349178,ELOVL5,0.0919743404910454,0.821077860713395,0.217821782178218,0.752475247524752
10,45374175,ALOX5,0.615313201054599,0.973777834616657,0.257425742574257,0.742574257425743
14,50561125,MAP4K5,0.0639021034079679,0.795953128356696,0.485148514851485,0.514851485148515
19,39971004,PSMC4,0.856644290010454,0.998051824726549,0.356435643564356,0.643564356435644
3,170586073,SLC7A14,0.163833348312337,0.863759702323658,0.435643564356436,0.534653465346535
3,170418864,CLDN11,0.442449972038728,0.949729451017542,0.346534653465347,0.633663366336634
17,44324869,SLC25A39,0.65955535285579,0.983599974378031,0.227722772277228,0.772277227722772
16,29820393,MVP,0.0428652218226162,0.746299580470919,0.0396039603960396,0.96039603960396
14,76826245,ANGEL1,0.530073339190698,0.968067285484787,0.356435643564356,0.643564356435644
5,141966819,RNF14,0.378248515206836,0.935207463167293,0.405940594059406,0.594059405940594
12,13000272,HEBP1,0.985851362846599,0.999168016823816,0.207920792079208,0.792079207920792
11,60971679,CD6,0.535136385756465,0.968067285484787,0.485148514851485,0.504950495049505
4,1721489,TACC3,0.184936584559053,0.874021461288684,0.396039603960396,0.584158415841584
11,65181193,CAPN1,0.0297328972906648,0.721965061335542,0.336633663366337,0.663366336633663
2,63588799,MDH1,0.860520183782192,0.998051824726549,0.485148514851485,0.514851485148515
10,99732099,COX15,0.542944393405526,0.968067285484787,0.297029702970297,0.702970297029703
10,134464,ZMYND11,0.0305660864282029,0.723135115681524,0.0198019801980198,0.98019801980198
22,17774769,BID,0.694755006488128,0.987163270111217,0.366336633663366,0.603960396039604
7,44541314,NPC1L1,0.135669414492004,0.85846119021627,0.386138613861386,0.534653465346535
7,44490879,NUDCD3,0.798280879917786,0.994869294164123,0.128712871287129,0.871287128712871
6,137045179,IL20RA,0.985712402755635,0.999168016823816,0.237623762376238,0.752475247524752
3,52705634,GLT8D1,0.130511111241502,0.85846119021627,0.475247524752475,0.524752475247525
12,40692441,CNTN1,0.238902953168762,0.895282844016265,0.346534653465347,0.653465346534653
2,32628031,TTC27,0.507880138131224,0.964594140023453,0.0198019801980198,0.900990099009901
2,118942165,MARCO,0.0711848179937165,0.802152888841984,0.118811881188119,0.881188118811881
5,150412928,CD74,0.764662522729325,0.991778416757484,0.396039603960396,0.603960396039604
7,81770437,HGF,0.663597026295796,0.984741458746285,0.0198019801980198,0.98019801980198
10,124942122,ZRANB1,0.810631684124878,0.995642549199942,0.188118811881188,0.811881188118812
1,35557472,NCDN,0.813709366431263,0.995642549199942,0.356435643564356,0.643564356435644
11,94492905,MRE11,0.471940666098728,0.960195570874572,0.148514851485149,0.851485148514851
19,32869765,SLC7A9,0.0310917131359592,0.72446747765461,0.188118811881188,0.811881188118812
2,32063610,SPAST,0.214899941356607,0.890264214938643,0.316831683168317,0.663366336633663
11,3165769,OSBPL5,0.690226220519512,0.986760920088447,0.386138613861386,0.613861386138614
19,54953129,NLRP2,0.258550774555453,0.902313411624913,0.148514851485149,0.851485148514851
8,141308304,SLC45A4,0.621567394232407,0.976088877655753,0.237623762376238,0.762376237623762
12,120533479,RNF10,0.602053621813519,0.973777834616657,0.435643564356436,0.554455445544555
10,112446916,ZDHHC6,0.985170378892119,0.999168016823816,0.366336633663366,0.623762376237624
11,507299,RNH1,0.325655191263047,0.919320871293698,0.247524752475248,0.752475247524752
2,206159583,NDUFS1,0.74440332899897,0.988621289275274,0.108910891089109,0.891089108910891
8,52745842,RB1CC1,0.469561601922229,0.960195570874572,0.475247524752475,0.524752475247525
9,100099039,ERP44,0.193068187258003,0.880504459378534,0.336633663366337,0.663366336633663
3,52198085,ALAS1,0.452720681937933,0.953255452435311,0.0891089108910891,0.821782178217822
14,61762356,SNAPC1,0.192897671813675,0.880504459378534,0.405940594059406,0.594059405940594
12,15882390,STRAP,0.721494585110596,0.987827062960625,0.287128712871287,0.712871287128713
10,99782731,ABCC2,0.599879724176754,0.972726349269438,0.227722772277228,0.702970297029703
19,47713342,EHD2,0.213317275957106,0.888083681185566,0.217821782178218,0.782178217821782
6,89412269,RRAGD,0.135195228916795,0.85846119021627,0.287128712871287,0.504950495049505
22,50530055,TYMP,0.37766190148444,0.935095328276653,0.0495049504950495,0.920792079207921
20,44960485,TOMM34,0.52024722398094,0.965553919535518,0.0693069306930693,0.920792079207921
10,17228258,VIM,0.447607263468698,0.951222225184229,0.376237623762376,0.623762376237624
10,88990581,FAS,0.524617481763091,0.96740578253865,0.346534653465347,0.653465346534653
6,166957183,RNASET2,0.20428898024893,0.884522399069774,0.445544554455446,0.554455445544555
6,26402236,BTN3A1,0.63963595945733,0.98022695195977,0.287128712871287,0.712871287128713
13,23889418,MIPEP,0.816806355121497,0.995642549199942,0.207920792079208,0.792079207920792
6,137219448,IFNGR1,0.0639098291997275,0.795953128356696,0.188118811881188,0.811881188118812
5,177600099,B4GALT7,0.355276852306794,0.924034464947324,0.366336633663366,0.584158415841584
1,156816861,SH2D2A,0.333922547375926,0.920134649829616,0.0495049504950495,0.603960396039604
2,57907650,VRK2,0.163431432345835,0.863759702323658,0.396039603960396,0.603960396039604
12,95217745,VEZT,0.213528540310949,0.888190631270846,0.148514851485149,0.831683168316832
8,41896761,ANK1,0.44144398860612,0.949676987893638,0.0297029702970297,0.97029702970297
17,5282264,RABEP1,0.619827080870585,0.975307640006134,0.267326732673267,0.712871287128713
11,47848554,NUP160,0.961499984892143,0.999168016823816,0.445544554455446,0.554455445544555
2,213152426,IKZF2,0.857890488284319,0.998051824726549,0.099009900990099,0.900990099009901
6,49463377,CENPQ,0.522053160511996,0.966185309273952,0.277227722772277,0.722772277227723
1,109213917,SARS1,0.557184995560694,0.968860960062429,0.0396039603960396,0.96039603960396
13,20567068,IFT88,0.186806994218879,0.876427708542653,0.326732673267327,0.673267326732673
7,151227229,ABCF2,0.144394695010271,0.860470261981371,0.366336633663366,0.623762376237624
4,67701178,UBA6,0.220051687607686,0.892330938098162,0.435643564356436,0.564356435643564
15,68054178,PIAS1,0.352920395583239,0.922819494036644,0.158415841584158,0.841584158415842
3,27484419,SLC4A7,0.0439811177579761,0.748237819567952,0.257425742574257,0.742574257425743
15,28884482,APBA2,0.147401341604577,0.863128866301728,0.207920792079208,0.613861386138614
8,48735310,CLXN,0.261711901920097,0.904176507750159,0.376237623762376,0.623762376237624
2,84905624,TMSB10,0.765134798260804,0.991778416757484,0.108910891089109,0.891089108910891
8,100336217,RNF19A,0.914068640433166,0.998757994609502,0.158415841584158,0.841584158415842
16,75566350,GABARAPL2,0.0523468838481416,0.783761562503494,0.356435643564356,0.643564356435644
10,73995192,VCL,0.426713573426625,0.9490637248451,0.475247524752475,0.524752475247525
15,64072032,DAPK2,0.712213013774124,0.987405408881731,0.148514851485149,0.792079207920792
8,58659843,NSMAF,0.187272154646055,0.876427708542653,0.425742574257426,0.564356435643564
1,244452133,ADSS2,0.331881154035459,0.920134649829616,0.316831683168317,0.683168316831683
2,224585396,CUL3,0.474402314155645,0.960195570874572,0.158415841584158,0.841584158415842
8,2045039,MYOM2,0.109385828570996,0.835027535561382,0.0099009900990099,0.99009900990099
17,42659304,TUBG2,0.236317260777711,0.895041077576097,0.297029702970297,0.623762376237624
5,172958778,RPL26L1,0.497328779303557,0.964175680278784,0.217821782178218,0.782178217821782
19,13764531,MRI1,0.141171042854097,0.860458430245044,0.0198019801980198,0.98019801980198
4,177442502,AGA,0.953065305834652,0.998757994609502,0.415841584158416,0.584158415841584
4,25233974,PI4K2B,0.947326382490555,0.998757994609502,0.455445544554455,0.544554455445545
8,16567489,MSR1,0.330347314944579,0.920134649829616,0.108910891089109,0.891089108910891
5,13944542,DNAH5,0.683735719151752,0.986760920088447,0.0297029702970297,0.97029702970297
16,67518417,RIPOR1,0.42823538319251,0.949073986526181,0.198019801980198,0.801980198019802
5,169583633,SPDL1,0.920098732624231,0.998757994609502,0.336633663366337,0.663366336633663
1,19312325,SLC66A1,0.343745119076819,0.920828434779905,0,1
17,3636467,CTNS,0.719689778371601,0.987827062960625,0.168316831683168,0.831683168316832
15,78540404,PSMA4,0.598296552484455,0.972726349269438,0.425742574257426,0.574257425742574
3,194672476,LSG1,0.89729775010296,0.998757994609502,0.435643564356436,0.564356435643564
20,50691527,RIPOR3,0.320740254666583,0.916612368393042,0.376237623762376,0.544554455445545
14,88384923,SPATA7,0.0377106622705168,0.729707507093013,0.138613861386139,0.861386138613861
2,85354392,RETSAT,0.191030294161523,0.879027867861271,0.267326732673267,0.514851485148515
19,46850991,AP2S1,0.842521631622319,0.997093941095132,0.227722772277228,0.772277227722772
8,24294039,ADAM28,0.955951314254538,0.998757994609502,0.257425742574257,0.722772277227723
11,129375939,BARX2,0.0485672064219038,0.766464377112057,0.128712871287129,0.851485148514851
3,182985952,DCUN1D1,0.0421510263219769,0.74438921670846,0.485148514851485,0.514851485148515
6,43053944,CUL7,0.494955206457991,0.96252337796622,0.217821782178218,0.772277227722772
9,17134981,CNTLN,0.811305895856409,0.995642549199942,0.396039603960396,0.603960396039604
3,89107523,EPHA3,0.0427003292415682,0.746299580470919,0.386138613861386,0.603960396039604
9,125241329,HSPA5,0.0843953801754569,0.816728746830296,0.178217821782178,0.821782178217822
8,67952117,PREX2,0.539278553362267,0.968067285484787,0.188118811881188,0.811881188118812
5,113513682,YTHDC2,0.811209725541419,0.995642549199942,0.277227722772277,0.722772277227723
8,53843557,ATP6V1H,0.0206006547357187,0.697868367872379,0.435643564356436,0.564356435643564
1,186375692,TPR,0.227784041916887,0.893557485709376,0.257425742574257,0.742574257425743
16,27550151,KATNIP,0.981276216775917,0.999168016823816,0.455445544554455,0.544554455445545
12,5946231,ANO2,0.239268727360442,0.895282844016265,0.297029702970297,0.702970297029703
3,48089271,MAP4,0.143626856218593,0.860470261981371,0.287128712871287,0.712871287128713
6,117602541,GOPC,0.615963004700582,0.973963275817384,0.376237623762376,0.623762376237624
7,18086948,HDAC9,0.593617992273589,0.972726349269438,0.0891089108910891,0.910891089108911
5,176388974,NOP16,0.511298593953117,0.964716885780577,0.237623762376238,0.762376237623762
7,127431923,ZNF800,0.978700473794281,0.999168016823816,0.356435643564356,0.643564356435644
16,11965106,TNFRSF17,0.389079296561189,0.938645606606703,0.128712871287129,0.782178217821782
12,16610593,LMO3,0.784917244533368,0.993965959416665,0.0297029702970297,0.96039603960396
1,12230066,VPS13D,2.4531200939303e-4,0.24941222440718,0.138613861386139,0.861386138613861
10,10798396,CELF2,0.356114603705381,0.924034464947324,0.099009900990099,0.900990099009901
9,93451721,FAM120A,0.922208177800033,0.998757994609502,0.267326732673267,0.732673267326733
12,88580850,KITLG,0.898851203386805,0.998757994609502,0.188118811881188,0.752475247524752
1,9234774,H6PD,0.964558456719681,0.999168016823816,0.0396039603960396,0.96039603960396
17,50532542,EPN3,0.304892787264023,0.91343186205275,0.297029702970297,0.702970297029703
11,31816383,RCN1,0.195970681358326,0.882072591914167,0.326732673267327,0.534653465346535
7,74027788,ELN,0.633088400411103,0.979437376476193,0.099009900990099,0.772277227722772
5,1345098,CLPTM1L,0.135459637894518,0.85846119021627,0.297029702970297,0.683168316831683
14,59484442,JKAMP,0.188110367141067,0.876524599671212,0.396039603960396,0.603960396039604
7,26152239,NFE2L3,0.997786202018508,0.999384734502711,0.386138613861386,0.504950495049505
6,13814567,MCUR1,0.435050547597148,0.949102082723598,0.168316831683168,0.831683168316832
12,51047961,LETMD1,0.692431422621514,0.986785429316679,0.297029702970297,0.702970297029703
12,51403072,SLC4A8,0.593748518165896,0.972726349269438,0.178217821782178,0.821782178217822
1,71047807,PTGER3,0.436751518576253,0.949102082723598,0.198019801980198,0.772277227722772
5,180292098,MAPK9,0.124774433415743,0.855447319260556,0.475247524752475,0.524752475247525
5,178590554,COL23A1,0.436743751089921,0.949102082723598,0.316831683168317,0.633663366336634
5,176034679,THOC3,0.686614516590088,0.986760920088447,0.405940594059406,0.594059405940594
1,114780684,SIKE1,0.414517995295272,0.946662236963572,0.277227722772277,0.683168316831683
10,97426075,RRP12,0.0280622743237522,0.713123651780102,0.485148514851485,0.514851485148515
4,165327622,MSMO1,0.152408421499314,0.863511266390915,0.415841584158416,0.544554455445545
11,43358931,TTC17,0.803471076704812,0.994869294164123,0.247524752475248,0.732673267326733
5,133612563,FSTL4,0.300695171105008,0.913392664477727,0.306930693069307,0.584158415841584
6,110358271,METTL24,0.222152732989096,0.892538942706137,0.198019801980198,0.801980198019802
1,19312145,AKR7A2,0.58542036167206,0.972726349269438,0.198019801980198,0.792079207920792
1,19251552,MRTO4,0.595329935992972,0.972726349269438,0.376237623762376,0.623762376237624
4,25377212,ANAPC4,0.79604959377316,0.994869294164123,0.188118811881188,0.811881188118812
11,2444683,KCNQ1,0.141831941990257,0.860458430245044,0.0099009900990099,0.920792079207921
1,235328218,ARID4B,0.669990464687678,0.985701852650298,0.138613861386139,0.861386138613861
1,241677375,OPN3,0.518301994340638,0.965466442860049,0.316831683168317,0.683168316831683
1,243256033,SDCCAG8,0.693209455713539,0.986785429316679,0,1
1,10210804,KIF1B,0.974543062266566,0.999168016823816,0.267326732673267,0.732673267326733
22,46762616,TBC1D22A,0.351158814787397,0.922719712186964,0.108910891089109,0.891089108910891
14,67533300,PLEKHH1,0.422671037575648,0.948959142019971,0.326732673267327,0.653465346534653
11,73376263,RELT,0.297583599733399,0.912498387904826,0.0891089108910891,0.910891089108911
14,87993664,GALC,0.936451899334703,0.998757994609502,0.168316831683168,0.831683168316832
6,149317533,TAB2,0.0273026199150761,0.713123651780102,0.237623762376238,0.752475247524752
17,78841440,USP36,0.852396272830642,0.997355300409214,0.425742574257426,0.574257425742574
2,56184122,CCDC85A,0.496045064634343,0.963261316508219,0.0198019801980198,0.98019801980198
3,52830738,ITIH4,0.0871329928697591,0.817099810818808,0.0792079207920792,0.841584158415842
4,169757952,HPF1,0.950549097492336,0.998757994609502,0.405940594059406,0.594059405940594
5,32444760,ZFR,0.144257772060855,0.860470261981371,0.376237623762376,0.613861386138614
22,45009998,PHF21B,0.908270165534729,0.998757994609502,0.455445544554455,0.534653465346535
9,120929172,TRAF1,0.068336355684711,0.800680005830549,0.188118811881188,0.683168316831683
9,122905340,RC3H2,0.365765952739751,0.930061081062866,0.366336633663366,0.633663366336634
3,98901688,DCBLD2,0.403945027659591,0.9449153938393,0.356435643564356,0.643564356435644
1,179293713,SOAT1,0.0929197805026378,0.821077860713395,0.336633663366337,0.504950495049505
12,32896839,PKP2,0.513657574717129,0.964808257002296,0.099009900990099,0.891089108910891
13,113105787,F7,0.928431340676195,0.998757994609502,0,0.95049504950495
1,23778404,PITHD1,0.297697529464799,0.912498387904826,0.158415841584158,0.841584158415842
2,42494568,MTA3,0.818323885281026,0.995642549199942,0.198019801980198,0.742574257425743
3,179652754,USP13,0.487704237471562,0.960206527738616,0.336633663366337,0.584158415841584
5,97183259,RIOK2,0.0211842613438205,0.699320464354273,0.495049504950495,0.504950495049505
3,186362236,DGKG,0.640087372845622,0.98022695195977,0.306930693069307,0.623762376237624
16,2911936,FLYWCH1,0.0124047197840274,0.643889244984909,0.396039603960396,0.603960396039604
7,140063720,PARP12,0.0397500631848968,0.733297809445805,0.0693069306930693,0.930693069306931
10,95656705,ALDH18A1,0.501045038761522,0.964594140023453,0.485148514851485,0.514851485148515
1,234479102,TARBP1,0.051991134475653,0.783761562503494,0.306930693069307,0.693069306930693
9,111631351,DNAJC25,0.431155000950089,0.949073986526181,0.0693069306930693,0.930693069306931
12,7936274,SLC2A3,0.19229131696784,0.879027867861271,0.0693069306930693,0.930693069306931
10,102421538,PSD,0.927021028819441,0.998757994609502,0.118811881188119,0.574257425742574
18,79679800,CTDP1,0.4811678552935,0.960195570874572,0.207920792079208,0.792079207920792
12,10723311,YBX3,0.213128487154928,0.887817057700688,0.485148514851485,0.514851485148515
10,68721011,CCAR1,0.0280729101173964,0.713123651780102,0.0495049504950495,0.663366336633663
20,62804834,OGFR,0.266937235756861,0.90484736644877,0.277227722772277,0.722772277227723
19,3136192,GNA15,0.44941292099329,0.95195438472801,0.455445544554455,0.514851485148515
12,130517916,RIMBP2,0.61462318117177706,0.973777834616657,0.277227722772277,0.722772277227723
12,24949458,BCAT1,0.842227669659424,0.997093941095132,0.099009900990099,0.900990099009901
12,47833131,HDAC7,0.0687415704339989,0.80081748282406,0.178217821782178,0.821782178217822
5,123089120,PRDM6,0.0189305575786907,0.685921647205728,0.168316831683168,0.831683168316832
20,35615891,SPAG4,0.922201913954799,0.998757994609502,0.346534653465347,0.544554455445545
2,183038857,NCKAP1,0.708416502250072,0.987405408881731,0.376237623762376,0.623762376237624
11,75759511,DGAT2,0.102748437383912,0.830506108871443,0.148514851485149,0.851485148514851
19,44367216,ZNF112,0.918405451625277,0.998757994609502,0.445544554455446,0.544554455445545
10,86521814,WAPL,0.18388406764824,0.874021461288684,0.306930693069307,0.693069306930693
12,53006157,EIF4B,0.973280034154156,0.999168016823816,0.356435643564356,0.643564356435644
19,48646311,CA11,0.389838456597048,0.938751580308303,0.366336633663366,0.574257425742574
19,55462342,ISOC2,0.611170110699801,0.973777834616657,0.0594059405940594,0.940594059405941
14,77800082,ADCK1,0.875774402833234,0.998757994609502,0.0495049504950495,0.930693069306931
12,27014433,TM7SF3,0.801390618611751,0.994869294164123,0.297029702970297,0.702970297029703
11,124673881,SPA17,0.723194863949017,0.987827062960625,0.188118811881188,0.742574257425743
11,2302060,TSPAN32,0.954286920661865,0.998757994609502,0.0891089108910891,0.900990099009901
9,976963,DMRT3,0.233517559494072,0.893557485709376,0.188118811881188,0.811881188118812
8,119832862,TAF2,0.0556868927422358,0.786356380250977,0.128712871287129,0.732673267326733
7,139777777,HIPK2,0.22004430045987,0.892330938098162,0.306930693069307,0.683168316831683
19,19628929,LPAR2,0.900933298509573,0.998757994609502,0.0594059405940594,0.940594059405941
5,128083765,SLC12A2,0.353261917821049,0.922865070565493,0.0297029702970297,0.96039603960396
5,122843438,SNX24,0.536061586764709,0.968067285484787,0.108910891089109,0.891089108910891
19,1040100,ABCA7,0.0765053723648164,0.809047154710844,0.257425742574257,0.742574257425743
5,122311690,SNCAIP,0.199556333882256,0.882072591914167,0.108910891089109,0.871287128712871
12,29149102,FAR2,0.177198769235082,0.871251213483466,0.0693069306930693,0.930693069306931
19,2164464,AP3D1,0.0605768193408158,0.795953128356696,0.247524752475248,0.742574257425743
6,34792014,BLTP3A,0.284933278815135,0.910586380385225,0.178217821782178,0.821782178217822
1,109548610,GNAI3,0.368935851151696,0.931848680924575,0.425742574257426,0.514851485148515
13,97953657,IPO5,0.516027206599051,0.964808257002296,0.326732673267327,0.544554455445545
