CHR,BP,SNP,P_nonlog,p_adjusted,CTS,NS
7,93574729,CALCR,0.083367164730902,0.85862640228627,0.0693069306930693,0.732673267326733
7,102478906,POLR2J,0.431206787029344,0.968106233505512,0.257425742574257,0.742574257425743
17,43661953,MEOX1,0.999382430965182,0.999843897163257,0.336633663366337,0.663366336633663
19,2328620,SPPL2B,0.148401633503735,0.881532685548436,0.326732673267327,0.673267326732673
7,87480434,ABCB4,0.49749145443613,0.971496882398095,0.0099009900990099,0.920792079207921
7,75842601,RHBDD2,0.0713957567311108,0.846718786852117,0.217821782178218,0.772277227722772
11,3379221,ZNF195,0.435978911741141,0.968271635270542,0.0198019801980198,0.98019801980198
16,30472657,ITGAL,0.704932533479544,0.985929299605048,0.198019801980198,0.801980198019802
17,50094736,PDK2,0.454279414083658,0.970694691919496,0.316831683168317,0.683168316831683
7,95478443,ASB4,0.286898947738429,0.939541816607041,0.287128712871287,0.712871287128713
17,47821833,OSBPL7,0.0404841464098089,0.7805806102968,0.415841584158416,0.504950495049505
17,32927909,TMEM98,0.406245329659474,0.967548230208793,0.465346534653465,0.534653465346535
11,17476844,ABCC8,0.640573186191676,0.982282790430357,0.207920792079208,0.792079207920792
17,35586898,AP2B1,0.21963792818987601,0.914461988596084,0.099009900990099,0.792079207920792
7,97731907,TAC1,0.521391806657407,0.978068561016496,0.188118811881188,0.811881188118812
17,50546305,SPATA20,0.775080719000131,0.987737199947422,0.376237623762376,0.623762376237624
11,17544415,USH1C,0.374337649666837,0.960918279769334,0.0198019801980198,0.98019801980198
7,74453789,GTF2IRD1,0.324441794046084,0.949449694160518,0.0792079207920792,0.811881188118812
19,39391194,PAF1,0.461586690536794,0.971496882398095,0.465346534653465,0.534653465346535
7,38932393,VPS41,0.846159379192512,0.991031951772362,0.138613861386139,0.861386138613861
17,13018186,ELAC2,0.508216575195611,0.975721925741054,0.336633663366337,0.663366336633663
5,134371046,CDKL3,0.765911969453613,0.987737199947422,0.158415841584158,0.752475247524752
19,45251257,MARK4,0.632506219551988,0.982282790430357,0.188118811881188,0.811881188118812
4,16084377,PROM1,0.780318083205247,0.987737199947422,0.455445544554455,0.524752475247525
19,17933015,CCDC124,0.0577314566444442,0.831962365572886,0.207920792079208,0.792079207920792
19,41549517,CEACAM21,0.451166556214915,0.968842576318046,0.376237623762376,0.613861386138614
17,27800498,NOS2,0.910640464342437,0.993054178808819,0.0495049504950495,0.95049504950495
17,28645453,BLTP2,0.937443638080881,0.993993783980554,0.386138613861386,0.613861386138614
17,28473292,SLC13A2,0.966269345910726,0.996180822062271,0.455445544554455,0.544554455445545
17,10198550,GAS7,0.271295952534609,0.933791099698713,0.297029702970297,0.623762376237624
17,63932353,CD79B,0.27764122711287,0.937496128618887,0.207920792079208,0.772277227722772
1,112620824,ST7L,0.585697785882074,0.981551349321068,0.158415841584158,0.841584158415842
16,76354,RHBDF1,0.246667686070736,0.921115897527135,0.118811881188119,0.881188118811881
16,229462,LUC7L,0.492371512271917,0.971496882398095,0.198019801980198,0.801980198019802
16,1333600,BAIAP3,0.0333336444476173,0.760130137059676,0.188118811881188,0.752475247524752
16,566994,PIGQ,0.268851246649276,0.932131962553651,0.207920792079208,0.792079207920792
16,1612324,CRAMP1,0.865143297097033,0.991825978152264,0.326732673267327,0.673267326732673
1,6701923,DNAJC11,0.069896084066378,0.843475481883911,0.227722772277228,0.772277227722772
6,170553340,PSMB1,0.397081001412813,0.966869872699349,0.267326732673267,0.732673267326733
1,1724323,CDK11A,0.968503969360465,0.996180822062271,0.267326732673267,0.732673267326733
1,1780456,NADK,0.60448935542538,0.981966045330236,0.198019801980198,0.801980198019802
7,122144279,AASS,0.170336046830267,0.892947290235659,0.306930693069307,0.693069306930693
16,3046680,MMP25,0.21225696018735,0.914461988596084,0,0.841584158415842
16,2135897,PKD1,0.0626784131239544,0.839234209627676,0.237623762376238,0.762376237623762
17,40061214,MED24,0.0278963036464468,0.741707344622796,0.0198019801980198,0.98019801980198
8,22987416,RHOBTB2,0.588672262098748,0.981551349321068,0.316831683168317,0.683168316831683
8,56074580,RPS20,0.615649112557692,0.981966045330236,0.495049504950495,0.504950495049505
6,111483228,REV3L,0.7308948418582,0.987737199947422,0.455445544554455,0.544554455445545
1,11047232,MASP2,0.359014584670822,0.960303012438151,0.178217821782178,0.821782178217822
1,27725978,FAM76A,0.132272200113148,0.878706696202866,0.336633663366337,0.594059405940594
14,77320882,POMT2,0.612591679603912,0.981966045330236,0.237623762376238,0.683168316831683
7,73624542,MLXIPL,0.601776015222035,0.981966045330236,0.316831683168317,0.643564356435644
6,36387799,ETV7,0.548383679986385,0.981158917181643,0.297029702970297,0.574257425742574
1,231337852,SPRTN,0.88224095446392,0.993054178808819,0.158415841584158,0.841584158415842
1,171781663,METTL13,0.0427508895393605,0.783055713921089,0.099009900990099,0.900990099009901
17,32350202,ZNF207,0.723055638216477,0.987737199947422,0.297029702970297,0.673267326732673
12,6199714,CD9,0.37204489976176,0.960918279769334,0.188118811881188,0.782178217821782
3,42702826,HHATL,0.484542360819842,0.971496882398095,0,0.722772277227723
3,52410656,PHF7,0.872588279109705,0.993054178808819,0.435643564356436,0.564356435643564
3,52445084,SEMA3G,0.73668607805298,0.987737199947422,0.267326732673267,0.732673267326733
3,52495337,STAB1,0.0993966002805124,0.866382708172792,0.415841584158416,0.554455445544555
1,41242115,SCMH1,0.855528441538775,0.991825978152264,0.198019801980198,0.742574257425743
6,111873451,FYN,0.05295650482009,0.827835930575502,0.425742574257426,0.574257425742574
19,3761698,APBA3,0.700862660402552,0.985150937794093,0.108910891089109,0.891089108910891
3,43690112,ABHD5,0.152487542052029,0.8824334534501,0.247524752475248,0.752475247524752
17,15999379,TTC19,0.237953391873511,0.916443512948211,0.366336633663366,0.633663366336634
3,45388505,LARS2,0.14045172000292,0.879217912194702,0.495049504950495,0.504950495049505
11,17207982,PIK3C2A,0.264527729110298,0.927595006192639,0.445544554455446,0.544554455445545
19,43670546,PLAUR,0.0626650377295168,0.839234209627676,0.475247524752475,0.524752475247525
19,15449950,WIZ,0.69725526940304,0.985150937794093,0.445544554455446,0.554455445544555
12,91183122,DCN,0.424569770311907,0.967802628649904,0.326732673267327,0.673267326732673
19,46346993,PPP5C,0.972380475985661,0.997035899205353,0.405940594059406,0.594059405940594
2,65056365,CEP68,0.334633866537364,0.951267283018053,0.465346534653465,0.534653465346535
19,35704526,ZBTB32,0.142439853693856,0.879217912194702,0.0297029702970297,0.96039603960396
19,35319260,CD22,0.304879318087317,0.947535048188526,0.247524752475248,0.752475247524752
3,50267557,SEMA3B,0.637662027087577,0.982282790430357,0.316831683168317,0.663366336633663
3,170586073,SLC7A14,0.151451609208711,0.881532685548436,0.178217821782178,0.792079207920792
17,44324869,SLC25A39,0.584595470535327,0.981551349321068,0.257425742574257,0.742574257425743
16,29820393,MVP,0.218046839197994,0.914461988596084,0.0297029702970297,0.97029702970297
2,200864743,CLK1,0.649380359132531,0.982282790430357,0.158415841584158,0.841584158415842
14,76826245,ANGEL1,0.500830969079419,0.97198253616427,0.217821782178218,0.782178217821782
5,141966819,RNF14,0.699900812200321,0.985150937794093,0.495049504950495,0.504950495049505
12,31073847,DDX11,0.778575029413093,0.987737199947422,0.297029702970297,0.702970297029703
12,13000272,HEBP1,0.82298652521935,0.991031951772362,0.346534653465347,0.653465346534653
11,60971679,CD6,0.857271813845291,0.991825978152264,0.158415841584158,0.831683168316832
6,96521594,UFL1,0.745194245226196,0.987737199947422,0.485148514851485,0.514851485148515
8,143541452,ZC3H3,0.687590899414097,0.985150937794093,0.297029702970297,0.702970297029703
4,41990471,SLC30A9,0.420276541079022,0.967802628649904,0.495049504950495,0.504950495049505
10,99732099,COX15,0.854369491073009,0.991825978152264,0.356435643564356,0.643564356435644
14,91417843,CCDC88C,0.540605687208329,0.981158917181643,0.168316831683168,0.831683168316832
10,134464,ZMYND11,0.0737307809239585,0.847300153000727,0.188118811881188,0.811881188118812
5,139293647,MATR3,0.645643876348241,0.982282790430357,0.237623762376238,0.693069306930693
7,44541314,NPC1L1,0.149610305517349,0.881532685548436,0.168316831683168,0.762376237623762
3,52705634,GLT8D1,0.19534383397528,0.909390066384378,0.277227722772277,0.722772277227723
12,40692441,CNTN1,0.427643783704072,0.967802628649904,0.465346534653465,0.534653465346535
2,177392697,AGPS,0.855142902803433,0.991825978152264,0.227722772277228,0.623762376237624
2,32628031,TTC27,0.803159924441674,0.988649758193301,0.188118811881188,0.732673267326733
2,118942165,MARCO,0.297087021354016,0.942730966134364,0.128712871287129,0.871287128712871
7,81770437,HGF,0.995140255717916,0.998984663803011,0.158415841584158,0.841584158415842
11,94492905,MRE11,0.712296973690131,0.985929299605048,0.366336633663366,0.633663366336634
19,32869765,SLC7A9,0.0405379791232425,0.7805806102968,0.198019801980198,0.801980198019802
2,32063610,SPAST,0.824580295002793,0.991031951772362,0.316831683168317,0.673267326732673
11,3165769,OSBPL5,0.367225471752752,0.960918279769334,0.346534653465347,0.653465346534653
2,210477681,CPS1,0.516720841903091,0.977061337522798,0.217821782178218,0.782178217821782
19,54953129,NLRP2,0.154130843869959,0.8824334534501,0.485148514851485,0.514851485148515
8,141308304,SLC45A4,0.919450840959761,0.993244860219004,0.306930693069307,0.693069306930693
11,507299,RNH1,0.267252703108483,0.930219408534006,0.0792079207920792,0.920792079207921
8,52745842,RB1CC1,0.297977259727441,0.94313203003159,0.168316831683168,0.831683168316832
9,100099039,ERP44,0.937459519024556,0.993993783980554,0.148514851485149,0.841584158415842
12,15882390,STRAP,0.665021086250665,0.984159785050721,0.198019801980198,0.801980198019802
19,47713342,EHD2,0.0604374002341095,0.837424436190801,0.465346534653465,0.534653465346535
11,47248299,NR1H3,0.648475284528612,0.982282790430357,0.287128712871287,0.712871287128713
22,50530055,TYMP,0.302416305827012,0.945725220571717,0.455445544554455,0.534653465346535
20,44960485,TOMM34,0.567003595154477,0.981158917181643,0.0297029702970297,0.96039603960396
1,32108037,KPNA6,0.134045716094409,0.878706696202866,0.326732673267327,0.673267326732673
11,35138869,CD44,0.842499129335146,0.991031951772362,0.306930693069307,0.554455445544555
2,57907650,VRK2,0.702150348388383,0.985929299605048,0.485148514851485,0.514851485148515
6,133952169,TBPL1,0.664791402412862,0.984159785050721,0.445544554455446,0.554455445544555
6,136289850,BCLAF1,0.658246228944132,0.982282790430357,0.247524752475248,0.752475247524752
14,69398014,SLC39A9,0.561264187671453,0.981158917181643,0.207920792079208,0.782178217821782
8,41896761,ANK1,0.387509980509113,0.964057870236016,0.257425742574257,0.742574257425743
6,33580292,BAK1,0.451353072175727,0.968926001353609,0.405940594059406,0.594059405940594
2,213152426,IKZF2,0.912894679726215,0.993054178808819,0.188118811881188,0.811881188118812
6,49463377,CENPQ,0.764335344415821,0.987737199947422,0.0594059405940594,0.940594059405941
3,27484419,SLC4A7,0.0763400341904386,0.851659156395357,0.415841584158416,0.584158415841584
2,84905624,TMSB10,0.801054688483135,0.988649758193301,0.356435643564356,0.643564356435644
8,100336217,RNF19A,0.871822435540711,0.993042533938144,0.227722772277228,0.772277227722772
1,171652682,MYOC,0.394089020151035,0.966869872699349,0.188118811881188,0.643564356435644
2,70302089,FAM136A,0.40301308486224,0.967548230208793,0.158415841584158,0.841584158415842
10,73995192,VCL,0.342375408737982,0.954700981656176,0.148514851485149,0.851485148514851
15,64072032,DAPK2,0.931084065903251,0.993521273499543,0.178217821782178,0.762376237623762
8,58659843,NSMAF,0.159394006385,0.8824334534501,0.217821782178218,0.772277227722772
1,244452133,ADSS2,0.186124059550034,0.906398839657548,0.227722772277228,0.772277227722772
2,224585396,CUL3,0.558947429521046,0.981158917181643,0.099009900990099,0.900990099009901
8,2045039,MYOM2,0.352661346014273,0.959298002891867,0.118811881188119,0.881188118811881
1,77683418,ZZZ3,0.522080053536539,0.978162394212173,0.0891089108910891,0.712871287128713
11,119381725,USP2,0.736956516649024,0.987737199947422,0.148514851485149,0.841584158415842
5,6633290,NSUN2,0.0771655002077725,0.853429057720492,0.405940594059406,0.594059405940594
5,154038936,MFAP3,0.610108819770513,0.981966045330236,0.336633663366337,0.663366336633663
19,13764531,MRI1,0.898660729756174,0.993054178808819,0.158415841584158,0.841584158415842
4,25233974,PI4K2B,0.544377161595659,0.981158917181643,0.227722772277228,0.772277227722772
4,13627722,BOD1L1,0.18865940475833,0.909390066384378,0.118811881188119,0.881188118811881
5,163503113,MAT2B,0.159268712338083,0.8824334534501,0.445544554455446,0.554455445544555
16,67873022,EDC4,0.499042138017152,0.971496882398095,0.326732673267327,0.673267326732673
8,16567489,MSR1,0.420965610507252,0.967802628649904,0.247524752475248,0.752475247524752
16,68737224,CDH1,0.344360480168334,0.955862796388763,0.267326732673267,0.702970297029703
16,67518417,RIPOR1,0.36635696020743,0.960918279769334,0.425742574257426,0.564356435643564
5,169583633,SPDL1,0.875297402795143,0.993054178808819,0.099009900990099,0.900990099009901
8,73747707,STAU2,4.0135241465266e-4,0.19881909295088,0.257425742574257,0.742574257425743
1,19312325,SLC66A1,0.535808433224518,0.981158917181643,0.148514851485149,0.851485148514851
17,3636467,CTNS,0.371942568828666,0.960918279769334,0.207920792079208,0.792079207920792
18,54717859,RAB27B,0.0796691033893184,0.855874687745079,0.0396039603960396,0.95049504950495
15,78540404,PSMA4,0.882717955209984,0.993054178808819,0.366336633663366,0.633663366336634
3,51942344,PARP3,0.99092367851986,0.998904945064992,0.188118811881188,0.792079207920792
1,6624865,THAP3,0.607979443505148,0.981966045330236,0.247524752475248,0.752475247524752
20,50691527,RIPOR3,0.424344216560495,0.967802628649904,0.336633663366337,0.633663366336634
14,88384923,SPATA7,0.247926052586451,0.921958358769924,0.0693069306930693,0.930693069306931
19,46850991,AP2S1,0.746907913794292,0.987737199947422,0.495049504950495,0.504950495049505
11,129375939,BARX2,0.163460923021814,0.883928800904168,0.108910891089109,0.871287128712871
5,170298226,LCP2,0.0473148073772645,0.812143591496698,0.346534653465347,0.653465346534653
1,39883510,TRIT1,0.327681452544306,0.949449694160518,0.495049504950495,0.504950495049505
5,138610966,CTNNA1,0.0229930302326131,0.712439183277019,0.158415841584158,0.841584158415842
9,125241329,HSPA5,0.166361939826424,0.886676519286637,0.237623762376238,0.762376237623762
8,67952117,PREX2,0.469480658558338,0.971496882398095,0.386138613861386,0.613861386138614
15,52709816,ATOSA,0.569204236582043,0.981158917181643,0.485148514851485,0.514851485148515
6,15663057,DTNBP1,0.353375177196877,0.959383572185613,0.356435643564356,0.594059405940594
12,5946231,ANO2,0.362273576638426,0.960303012438151,0.326732673267327,0.673267326732673
12,4538507,FERRY3,0.31378968011462,0.949449694160518,0.0891089108910891,0.910891089108911
3,48089271,MAP4,0.0835592625936743,0.85862640228627,0.287128712871287,0.712871287128713
11,113875569,USP28,0.853722926553516,0.991825978152264,0.376237623762376,0.623762376237624
5,176647386,TSPAN17,0.393818101878673,0.966869872699349,0.495049504950495,0.504950495049505
5,176388974,NOP16,0.0664092954531523,0.839234209627676,0.0594059405940594,0.940594059405941
16,11965106,TNFRSF17,0.77783955514691006,0.987737199947422,0.257425742574257,0.653465346534653
12,16610593,LMO3,0.60184829291351,0.981966045330236,0.227722772277228,0.762376237623762
11,77821016,RSF1,0.618825521423431,0.982012014564639,0.297029702970297,0.702970297029703
5,65481919,ADAMTS6,0.574758148409829,0.981158917181643,0.366336633663366,0.514851485148515
1,9234774,H6PD,0.830977955282772,0.991031951772362,0.0198019801980198,0.98019801980198
11,31816383,RCN1,0.234924263097664,0.916443512948211,0.237623762376238,0.534653465346535
5,1345098,CLPTM1L,0.715919312193785,0.986280552219252,0.475247524752475,0.504950495049505
14,59484442,JKAMP,0.228790602684303,0.916160375090341,0.277227722772277,0.722772277227723
7,144355287,ARHGEF5,0.526483167832801,0.97893267342174,0.267326732673267,0.732673267326733
6,13814567,MCUR1,0.879701572615099,0.993054178808819,0.455445544554455,0.544554455445545
12,50283545,LIMA1,0.763062156444049,0.987737199947422,0.336633663366337,0.663366336633663
12,51047961,LETMD1,0.752565227474659,0.987737199947422,0.0594059405940594,0.940594059405941
5,180292098,MAPK9,0.0216274870828388,0.712439183277019,0.405940594059406,0.594059405940594
16,88651151,CYBA,0.654923602383667,0.982282790430357,0.455445544554455,0.524752475247525
5,176034679,THOC3,0.550599025396189,0.981158917181643,0.445544554455446,0.554455445544555
12,123244013,MPHOSPH9,0.472322656931065,0.971496882398095,0.415841584158416,0.584158415841584
16,31135761,PRSS8,0.483051429348357,0.971496882398095,0.188118811881188,0.584158415841584
4,165327622,MSMO1,0.0397895577247696,0.7805806102968,0.277227722772277,0.683168316831683
11,43358931,TTC17,0.501552782518772,0.972326365090538,0.0396039603960396,0.940594059405941
5,133612563,FSTL4,0.215663523433159,0.914461988596084,0.0396039603960396,0.841584158415842
14,89619148,FOXN3,0.615448110282894,0.981966045330236,0.445544554455446,0.524752475247525
1,19312145,AKR7A2,0.414791470960506,0.967615667999594,0.198019801980198,0.792079207920792
3,183428777,MCF2L2,0.681928795400098,0.985150937794093,0.099009900990099,0.891089108910891
4,25377212,ANAPC4,0.468592736138269,0.971496882398095,0.455445544554455,0.544554455445545
1,36155963,TRAPPC3,0.440917807499053,0.968271635270542,0.158415841584158,0.841584158415842
9,136849090,PHPT1,0.557691494664311,0.981158917181643,0.108910891089109,0.891089108910891
9,137054044,ENTPD2,0.691867430739878,0.985150937794093,0.198019801980198,0.801980198019802
1,235328218,ARID4B,0.5880050637991,0.981551349321068,0.277227722772277,0.722772277227723
1,241677375,OPN3,0.206937134136696,0.913143698068778,0.0891089108910891,0.910891089108911
1,210328251,HHAT,0.36915009981148,0.960918279769334,0.306930693069307,0.554455445544555
1,10210804,KIF1B,0.539126690841885,0.981158917181643,0.158415841584158,0.841584158415842
22,46762616,TBC1D22A,0.991536794832203,0.99896045801071,0.207920792079208,0.792079207920792
14,67533300,PLEKHH1,0.67981401838638,0.985150937794093,0.0495049504950495,0.930693069306931
20,56005471,CBLN4,0.482206410192567,0.971496882398095,0.108910891089109,0.891089108910891
11,73376263,RELT,0.259849858386708,0.924080127272887,0.326732673267327,0.673267326732673
14,87993664,GALC,0.870800962702593,0.992766953218774,0.207920792079208,0.792079207920792
2,202265715,NOP58,0.689332927047179,0.985150937794093,0.0099009900990099,0.99009900990099
5,157266078,CYFIP2,0.496179280586989,0.971496882398095,0,0.96039603960396
6,149317533,TAB2,0.0283170992308268,0.741707344622796,0.297029702970297,0.693069306930693
2,37157064,EIF2AK2,0.226732853181363,0.916160375090341,0.336633663366337,0.663366336633663
17,78841440,USP36,0.77154356351429,0.987737199947422,0.099009900990099,0.900990099009901
5,32444760,ZFR,0.237828256928232,0.916443512948211,0.148514851485149,0.841584158415842
12,32896839,PKP2,0.840613505528064,0.991031951772362,0.0198019801980198,0.97029702970297
1,75796881,MSH4,0.121937028537694,0.877025129438316,0.168316831683168,0.821782178217822
13,113105787,F7,0.246135235031802,0.921108606660195,0.0495049504950495,0.900990099009901
3,182793499,ATP11B,0.110009393868757,0.871318498413197,0.425742574257426,0.574257425742574
3,128051640,SEC61A1,0.0596133979819049,0.835534830967868,0.495049504950495,0.504950495049505
1,16921949,CROCC,0.104008435575609,0.868605096397327,0.306930693069307,0.693069306930693
1,203626560,ATP2B4,0.81117407278828,0.990536102719273,0.445544554455446,0.554455445544555
1,53838859,NDC1,5.5803276538024e-4,0.244652364976868,0.405940594059406,0.584158415841584
3,186362236,DGKG,0.66190177130878,0.983266692956348,0.326732673267327,0.623762376237624
16,2911936,FLYWCH1,0.0412716619996945,0.7805806102968,0.435643564356436,0.564356435643564
7,139777050,TBXAS1,0.0904004522057014,0.85862640228627,0.376237623762376,0.623762376237624
7,140063720,PARP12,0.0497159875196886,0.819403725470083,0.435643564356436,0.564356435643564
12,752592,WNK1,0.667950201654297,0.984655229196518,0.188118811881188,0.811881188118812
20,62804834,OGFR,0.478464790332124,0.971496882398095,0.0594059405940594,0.940594059405941
19,3136192,GNA15,0.691640624050672,0.985150937794093,0.455445544554455,0.514851485148515
1,26787471,PIGV,0.647896697371395,0.982282790430357,0.257425742574257,0.742574257425743
12,24949458,BCAT1,0.778500637693355,0.987737199947422,0.198019801980198,0.801980198019802
12,47833131,HDAC7,0.372613337703282,0.960918279769334,0.198019801980198,0.801980198019802
5,123089120,PRDM6,0.0290840548330309,0.746988574288217,0.138613861386139,0.861386138613861
20,35615891,SPAG4,0.430502130144904,0.968106233505512,0.346534653465347,0.544554455445545
4,155758991,GUCY1B1,0.145556184859183,0.880718507571104,0.267326732673267,0.732673267326733
11,75759511,DGAT2,0.279325449288281,0.937829426357657,0.198019801980198,0.801980198019802
20,46432984,ELMO2,0.283635251209942,0.939541816607041,0.099009900990099,0.831683168316832
10,86521814,WAPL,0.271503020470423,0.933940154698435,0.485148514851485,0.514851485148515
19,50384203,POLD1,0.902069159362917,0.993054178808819,0.118811881188119,0.881188118811881
12,53006157,EIF4B,0.477654690002569,0.971496882398095,0.0396039603960396,0.96039603960396
19,47609122,BICRA,0.0939209066804771,0.862690485006563,0.346534653465347,0.643564356435644
19,48646311,CA11,0.313757241366055,0.949449694160518,0.376237623762376,0.564356435643564
19,55462342,ISOC2,0.923022664360222,0.993244860219004,0.326732673267327,0.673267326732673
19,55654145,U2AF2,0.638958366448647,0.982282790430357,0.267326732673267,0.732673267326733
19,39391302,MED29,0.107212152734214,0.871318498413197,0.326732673267327,0.673267326732673
2,240435670,GPC1,0.336360666674222,0.951794720625849,0.306930693069307,0.693069306930693
14,77800082,ADCK1,0.881686422400756,0.993054178808819,0.356435643564356,0.623762376237624
12,26938325,INTS13,0.242073584255798,0.919423337991574,0.257425742574257,0.742574257425743
11,124673881,SPA17,0.385154919458654,0.963309696581387,0,0.930693069306931
11,2302060,TSPAN32,0.429658273204128,0.967941679330771,0.099009900990099,0.891089108910891
20,44714843,CCN5,0.7629485390957,0.987737199947422,0,1
9,976963,DMRT3,0.393119816715358,0.966869872699349,0.0297029702970297,0.97029702970297
19,19628929,LPAR2,0.919993979603382,0.993244860219004,0.188118811881188,0.811881188118812
5,128083765,SLC12A2,0.40958973597105103,0.967548230208793,0.0297029702970297,0.96039603960396
5,122843438,SNX24,0.616657783134879,0.981966045330236,0.415841584158416,0.584158415841584
19,1174282,SBNO2,0.0259357064865133,0.729482755355556,0.198019801980198,0.752475247524752
6,34792014,BLTP3A,0.115041061879914,0.871318498413197,0.376237623762376,0.623762376237624
1,88684221,PKN2,0.456963554070464,0.971496882398095,0.257425742574257,0.742574257425743
19,984270,WDR18,0.98537988181336,0.998286072337322,0.445544554455446,0.554455445544555
17,9021541,NTN1,0.727891450347379,0.987737199947422,0.0495049504950495,0.712871287128713
2,197311172,ANKRD44,0.220434061794078,0.914606015027242,0.247524752475248,0.752475247524752
16,75623299,ADAT1,0.691990288382865,0.985150937794093,0.0099009900990099,0.99009900990099
6,37257771,TBC1D22B,0.215808486834647,0.914461988596084,0.485148514851485,0.504950495049505
1,15847863,SPEN,0.770566325031752,0.987737199947422,0.415841584158416,0.584158415841584
3,123884330,MYLK,0.503085356650295,0.972550591172757,0.0099009900990099,0.99009900990099
1,212414900,PACC1,0.0997970193517421,0.866382708172792,0.138613861386139,0.861386138613861
6,83859642,CYB5R4,0.718362524599712,0.987147484505653,0.346534653465347,0.623762376237624
10,104268872,GSTO2,0.0796073453773569,0.855874687745079,0.425742574257426,0.574257425742574
10,12129636,SEC61A2,0.766743137603922,0.987737199947422,0.148514851485149,0.841584158415842
10,14774896,FAM107B,0.685045408365053,0.985150937794093,0.0792079207920792,0.831683168316832
1,212285536,PPP2R5A,0.151202401036238,0.881532685548436,0.0198019801980198,0.98019801980198
19,8005658,ELAVL1,0.100241672294979,0.866595240793582,0.405940594059406,0.594059405940594
1,43300992,TIE1,0.0867055548636906,0.85862640228627,0.168316831683168,0.831683168316832
1,43650157,KDM4A,0.38346274329844,0.963309696581387,0.455445544554455,0.514851485148515
1,42456115,ZMYND12,0.723493535547418,0.987737199947422,0.475247524752475,0.524752475247525
1,43368073,ELOVL1,0.159809264320759,0.8824334534501,0.257425742574257,0.712871287128713
11,30586871,MPPED2,0.321812002932695,0.949449694160518,0.0891089108910891,0.900990099009901
10,121598457,FGFR2,0.20173120251211701,0.909390066384378,0.336633663366337,0.663366336633663
5,129094750,ISOC1,0.0527272086483532,0.827835930575502,0.415841584158416,0.584158415841584
6,125986429,TRMT11,0.996374253786221,0.99930504868707,0.435643564356436,0.564356435643564
7,100177562,STAG3,0.554287865927407,0.981158917181643,0.217821782178218,0.782178217821782
18,57586771,FECH,0.265396704984041,0.927888265323798,0.425742574257426,0.574257425742574
5,55535049,PLPP1,0.11731261668522,0.871730876636867,0.138613861386139,0.861386138613861
1,92792403,EVI5,0.950720843151098,0.996011243453112,0.108910891089109,0.891089108910891
17,43483864,DHX8,0.685903121781959,0.985150937794093,0.257425742574257,0.742574257425743
16,4802949,ROGDI,0.426417664892019,0.967802628649904,0.158415841584158,0.841584158415842
18,21111850,ROCK1,0.826345862117935,0.991031951772362,0.356435643564356,0.633663366336634
16,67029115,CBFB,0.0150712936761266,0.692006595784582,0.138613861386139,0.861386138613861
3,50322905,HYAL2,0.709278121888129,0.985929299605048,0.138613861386139,0.752475247524752
17,43006724,IFI35,0.867480824235467,0.991825978152264,0.247524752475248,0.752475247524752
15,99565416,MEF2A,0.379959174071987,0.963240071931739,0.356435643564356,0.643564356435644
13,112690328,ATP11A,0.0700034370424576,0.843475481883911,0.435643564356436,0.554455445544555
2,86106154,POLR1A,0.274909485680903,0.934850381060697,0.376237623762376,0.623762376237624
3,48740352,IP6K2,0.880298589239479,0.993054178808819,0.108910891089109,0.891089108910891
2,48768953,STON1-GTF2A1L,0.666507829551708,0.984642269019382,0.0396039603960396,0.96039603960396
