"","gene_id","chr","type","phenotype","celltype","MiXcan_snp_num","filtered_snp_num","Z_1_join","p_1_join","Z_2_join","p_2_join","p_join"
"14","ENSG00000166333.13","11","NonSpecific","DA","adipose",18,17,-0.123467534280978,0.901736881444028,-0.123467534280978,0.901736881444028,0.901736881444028
"15","ENSG00000224397.5","20","NonSpecific","DA","adipose",37,34,-4.77063943618327,1.83642009619022e-06,-4.77063943618327,1.83642009619022e-06,1.83642009620228e-06
"16","ENSG00000226445.1","6","NonSpecific","DA","adipose",28,26,-2.53425880539924,0.0112685472056336,-2.53425880539924,0.0112685472056336,0.0112685472056336
"17","ENSG00000232871.8","19","NonSpecific","DA","adipose",37,37,-6.57158385386402,4.97828370383449e-11,-6.57158385386402,4.97828370383449e-11,4.97828388340483e-11
"18","ENSG00000277147.4","1","NonSpecific","DA","adipose",22,7,1.2236642754131,0.221078901579684,1.2236642754131,0.221078901579684,0.221078901579684
"19","ENSG00000048707.13","1","CellTypeSpecific","DA","fibroblast",33,29,-0.392567736046772,0.694638773200103,-0.760775494215691,0.446791173852827,0.582811051622766
"20","ENSG00000092607.13","1","CellTypeSpecific","DA","fibroblast",33,30,-0.0394954042568857,0.968495417531498,0.988210033716912,0.323049795179426,0.933607906401008
"21","ENSG00000110092.3","11","CellTypeSpecific","DA","fibroblast",44,42,0.53636961330585,0.591703127981101,1.21531170081218,0.224247230877736,0.368040503596286
"22","ENSG00000142233.11","19","CellTypeSpecific","DA","fibroblast",55,55,-4.72710456853439,2.27743996789865e-06,-3.6871164201204,0.000226809608431147,4.50959817943066e-06
"23","ENSG00000159164.9","1","CellTypeSpecific","DA","fibroblast",20,10,0.533067115024808,0.593987122050663,-5.89396455312443,3.77038083801324e-09,7.54076175241082e-09
"24","ENSG00000176920.11","19","CellTypeSpecific","DA","fibroblast",46,43,4.21276037601331,2.52268649092704e-05,4.35574591915378,1.32614534809903e-05,1.73842303064195e-05
"25","ENSG00000183779.6","8","CellTypeSpecific","DA","fibroblast",36,36,-0.000917870632565654,0.999267645296295,-1.60373445825194,0.108772597015905,0.998525761968213
"26","ENSG00000257800.1","2","CellTypeSpecific","DA","fibroblast",31,27,-0.287246468441733,0.773923608104563,0.27305263706857,0.784812753804676,0.779480320654628
"27","ENSG00000277147.4","1","CellTypeSpecific","DA","fibroblast",34,9,-0.656629443628317,0.511419211947993,-0.523905341122809,0.60034437970212,0.556997956745405
"28","ENSG00000084676.15","2","NonSpecific","DA","fibroblast",29,27,0.163542547558098,0.870091275962281,0.163542547558098,0.870091275962281,0.870091275962281
"29","ENSG00000103199.13","16","NonSpecific","DA","fibroblast",53,47,0.948380623572071,0.342935720003729,0.948380623572071,0.342935720003729,0.342935720003729
"30","ENSG00000149054.15","11","NonSpecific","DA","fibroblast",53,50,-0.0139303381715873,0.988885557714883,-0.0139303381715873,0.988885557714883,0.988885557714883
"31","ENSG00000165269.12","9","NonSpecific","DA","fibroblast",28,24,-0.804935981538717,0.420856623423634,-0.804935981538717,0.420856623423634,0.420856623423634
"32","ENSG00000166333.13","11","NonSpecific","DA","fibroblast",36,36,-0.0341153441719084,0.972785172727674,-0.0341153441719084,0.972785172727674,0.972785172727674
"33","ENSG00000198914.3","2","NonSpecific","DA","fibroblast",25,24,3.16841994254387,0.00153269954689232,3.16841994254387,0.00153269954689232,0.00153269954689233
"34","ENSG00000224397.5","20","NonSpecific","DA","fibroblast",41,38,-4.72803994672122,2.26697591442958e-06,-4.72803994672122,2.26697591442958e-06,2.26697591447778e-06
"35","ENSG00000226445.1","6","NonSpecific","DA","fibroblast",30,28,-2.4803342701471,0.0131259266496132,-2.4803342701471,0.0131259266496132,0.0131259266496132
"36","ENSG00000232871.8","19","NonSpecific","DA","fibroblast",44,44,-6.33316057154136,2.40189363124339e-10,-6.33316057154136,2.40189363124339e-10,2.401893599626e-10
"37","ENSG00000236036.1","13","NonSpecific","DA","fibroblast",6,5,-0.926514164136381,0.354178839652698,-0.926514164136381,0.354178839652698,0.354178839652698
"38","ENSG00000142233.11","19","CellTypeSpecific","DA","epithelial",49,47,-3.35584357800952,0.00079123307102947,-1.04390600893488,0.296528877823152,0.00157953783502578
"39","ENSG00000149054.15","11","CellTypeSpecific","DA","epithelial",55,50,-0.345230072652755,0.729921412247079,0.169933882537686,0.865062134228872,0.817482890958918
"40","ENSG00000183779.6","8","CellTypeSpecific","DA","epithelial",38,38,-0.921294492253672,0.356896695884634,-0.936963758769826,0.348777200318748,0.352811141600278
"41","ENSG00000224397.5","20","CellTypeSpecific","DA","epithelial",56,53,-5.20150766250335,1.97678320684944e-07,-2.46678938316121,0.0136330519581701,3.95350912368148e-07
"42","ENSG00000048707.13","1","NonSpecific","DA","epithelial",42,38,-0.869556862668467,0.384542620503133,-0.869556862668467,0.384542620503133,0.384542620503133
"43","ENSG00000084676.15","2","NonSpecific","DA","epithelial",37,35,0.284653525128633,0.775909599701763,0.284653525128633,0.775909599701763,0.775909599701763
"44","ENSG00000092607.13","1","NonSpecific","DA","epithelial",34,31,0.947945185104238,0.343157360281096,0.947945185104238,0.343157360281096,0.343157360281096
"45","ENSG00000103199.13","16","NonSpecific","DA","epithelial",58,52,1.08195044672117,0.279274547302288,1.08195044672117,0.279274547302288,0.279274547302288
"46","ENSG00000110092.3","11","NonSpecific","DA","epithelial",28,26,1.41540109360666,0.156950929174057,1.41540109360666,0.156950929174057,0.156950929174057
"47","ENSG00000165269.12","9","NonSpecific","DA","epithelial",33,28,-0.798128722041303,0.424795795299424,-0.798128722041303,0.424795795299424,0.424795795299424
"48","ENSG00000166333.13","11","NonSpecific","DA","epithelial",30,30,-0.0171657650214938,0.986304373718453,-0.0171657650214938,0.986304373718453,0.986304373718453
"49","ENSG00000198914.3","2","NonSpecific","DA","epithelial",25,24,3.17994745470411,0.0014730175963806,3.17994745470411,0.0014730175963806,0.00147301759638057
"50","ENSG00000226445.1","6","NonSpecific","DA","epithelial",28,26,-2.51108133254333,0.0120361962467177,-2.51108133254333,0.0120361962467177,0.0120361962467177
"51","ENSG00000232871.8","19","NonSpecific","DA","epithelial",42,42,-6.42469707788242,1.32132374453576e-10,-6.42469707788242,1.32132374453576e-10,1.32132347066643e-10
"52","ENSG00000236036.1","13","NonSpecific","DA","epithelial",7,6,-0.951714142035313,0.341241975214411,-0.951714142035313,0.341241975214411,0.341241975214411
"53","ENSG00000257800.1","2","NonSpecific","DA","epithelial",22,21,-0.0970357569205161,0.92269799850855,-0.0970357569205161,0.92269799850855,0.92269799850855
"54","ENSG00000277147.4","1","NonSpecific","DA","epithelial",17,5,1.16698994701003,0.243214429368496,1.16698994701003,0.243214429368496,0.243214429368496
"55","ENSG00000048707.13","1","CellTypeSpecific","NDA","adipose",52,43,-0.603920415613983,0.545896554829933,0.85280711727182,0.393766276381937,0.468035516676302
"56","ENSG00000084676.15","2","CellTypeSpecific","NDA","adipose",60,56,1.05022585426046,0.293614285342584,1.13644447462051,0.255770591373837,0.273727614496301
"57","ENSG00000134917.9","11","CellTypeSpecific","NDA","adipose",13,12,0.20444732764219,0.838003949021931,0.0947351538494771,0.924525194802004,0.89646382694076
"58","ENSG00000142233.11","19","CellTypeSpecific","NDA","adipose",47,47,-0.53516376420484,0.59253662062591,-0.730313537971518,0.465198554939768,0.530057324287401
"59","ENSG00000149054.15","11","CellTypeSpecific","NDA","adipose",59,53,-0.683506468653474,0.49428686410869,0.881223672240057,0.378196769058854,0.43404433448897
"60","ENSG00000198914.3","2","CellTypeSpecific","NDA","adipose",30,29,-0.137639867461403,0.890525045700286,-1.57376146705244,0.115542605454065,0.525285289109216
"61","ENSG00000236036.1","13","CellTypeSpecific","NDA","adipose",7,6,6.60221884025643,4.05048982976934e-11,5.24885360535074,1.53048635759e-07,8.09883223704172e-11
"62","ENSG00000257800.1","2","CellTypeSpecific","NDA","adipose",42,40,0.489999970344452,0.62413391981978,-0.278111766435817,0.780926563608816,0.717380830388553
"63","ENSG00000092607.13","1","NonSpecific","NDA","adipose",33,30,0.0557589923696475,0.955533803439587,0.0557589923696475,0.955533803439587,0.955533803439587
"64","ENSG00000103199.13","16","NonSpecific","NDA","adipose",55,48,1.94666630125108,0.0515747542026895,1.94666630125108,0.0515747542026895,0.0515747542026895
"65","ENSG00000110092.3","11","NonSpecific","NDA","adipose",27,25,-1.46976203417382,0.141626214998457,-1.46976203417382,0.141626214998457,0.141626214998457
"66","ENSG00000159164.9","1","NonSpecific","NDA","adipose",26,13,0.851650380240097,0.394408168422708,0.851650380240097,0.394408168422708,0.394408168422708
"67","ENSG00000165269.12","9","NonSpecific","NDA","adipose",28,24,1.17161705477122,0.241350837689948,1.17161705477122,0.241350837689948,0.241350837689949
"68","ENSG00000166333.13","11","NonSpecific","NDA","adipose",18,17,-0.735674625611178,0.461928735377677,-0.735674625611178,0.461928735377677,0.461928735377677
"69","ENSG00000224397.5","20","NonSpecific","NDA","adipose",37,34,0.346134926823594,0.729241316076478,0.346134926823594,0.729241316076478,0.729241316076478
"70","ENSG00000226445.1","6","NonSpecific","NDA","adipose",28,26,-3.22455313405736,0.00126169440780833,-3.22455313405736,0.00126169440780833,0.00126169440780837
"71","ENSG00000232871.8","19","NonSpecific","NDA","adipose",37,37,-1.8844594127248,0.0595028598878227,-1.8844594127248,0.0595028598878227,0.0595028598878227
"72","ENSG00000277147.4","1","NonSpecific","NDA","adipose",22,7,-0.413143096097572,0.679501776292335,-0.413143096097572,0.679501776292335,0.679501776292335
"73","ENSG00000048707.13","1","CellTypeSpecific","NDA","fibroblast",33,29,0.810055702789154,0.417908161967287,0.426071080037629,0.67005605264523,0.551720955544083
"74","ENSG00000092607.13","1","CellTypeSpecific","NDA","fibroblast",33,30,-0.176624977682127,0.85980297318359,-0.0742772766874978,0.940789757652822,0.916360383713061
"75","ENSG00000110092.3","11","CellTypeSpecific","NDA","fibroblast",44,42,-1.04801823729786,0.294630204493999,-0.845777081120254,0.397677113261712,0.34169923069237
"76","ENSG00000142233.11","19","CellTypeSpecific","NDA","fibroblast",55,55,0.153800502696276,0.877767037459013,-0.363408390528916,0.716299834879114,0.825822962655847
"77","ENSG00000159164.9","1","CellTypeSpecific","NDA","fibroblast",20,10,0.708302151178097,0.47875764151098,1.13490201841999,0.256416374141912,0.348958169155396
"78","ENSG00000176920.11","19","CellTypeSpecific","NDA","fibroblast",46,43,0.161058864593536,0.872047038500302,0.149848706506388,0.880883980925759,0.876615549733423
"79","ENSG00000183779.6","8","CellTypeSpecific","NDA","fibroblast",36,36,11.229473190476,2.92215589937572e-29,9.00526168117997,2.15152094046209e-19,5.84431179795767e-29
"80","ENSG00000257800.1","2","CellTypeSpecific","NDA","fibroblast",31,27,-0.336045958089954,0.736836210058616,0.396724823188062,0.69157039294235,0.715490303625631
"81","ENSG00000277147.4","1","CellTypeSpecific","NDA","fibroblast",34,9,1.23124432234876,0.218231498940615,1.17484365030465,0.240057273110462,0.22871737142701
"82","ENSG00000084676.15","2","NonSpecific","NDA","fibroblast",29,27,1.93948635803952,0.0524421440707331,1.93948635803952,0.0524421440707331,0.0524421440707331
"83","ENSG00000103199.13","16","NonSpecific","NDA","fibroblast",53,47,1.95916058469291,0.0500939834856015,1.95916058469291,0.0500939834856015,0.0500939834856015
"84","ENSG00000149054.15","11","NonSpecific","NDA","fibroblast",53,50,0.304770312487089,0.760541093693609,0.304770312487089,0.760541093693609,0.760541093693609
"85","ENSG00000165269.12","9","NonSpecific","NDA","fibroblast",28,24,1.16165402286888,0.245376028570487,1.16165402286888,0.245376028570487,0.245376028570487
"86","ENSG00000166333.13","11","NonSpecific","NDA","fibroblast",36,36,-0.828248472845357,0.407529797450486,-0.828248472845357,0.407529797450486,0.407529797450486
"87","ENSG00000198914.3","2","NonSpecific","NDA","fibroblast",25,24,-2.97513186135039,0.00292862631069021,-2.97513186135039,0.00292862631069021,0.00292862631069024
"88","ENSG00000224397.5","20","NonSpecific","NDA","fibroblast",41,38,0.31098935879592,0.755808711264806,0.31098935879592,0.755808711264806,0.755808711264806
"89","ENSG00000226445.1","6","NonSpecific","NDA","fibroblast",30,28,-3.18331120776872,0.00145601029132847,-3.18331120776872,0.00145601029132847,0.00145601029132852
"90","ENSG00000232871.8","19","NonSpecific","NDA","fibroblast",44,44,-1.81409275349441,0.069663447022805,-1.81409275349441,0.069663447022805,0.069663447022805
"91","ENSG00000236036.1","13","NonSpecific","NDA","fibroblast",6,5,4.53592843668621,5.73506259060455e-06,4.53592843668621,5.73506259060455e-06,5.73506259059567e-06
"92","ENSG00000142233.11","19","CellTypeSpecific","NDA","epithelial",49,47,-0.173368788514029,0.862361556745706,-0.431440561000995,0.666148062786962,0.799399351360321
"93","ENSG00000149054.15","11","CellTypeSpecific","NDA","epithelial",55,50,-0.98698934761173,0.323647860770658,0.974776586167564,0.329671093658191,0.326642218893094
"94","ENSG00000183779.6","8","CellTypeSpecific","NDA","epithelial",38,38,6.58690570430566,4.49087291661075e-11,9.2418672500884,2.42232513477423e-20,4.84465026693532e-20
"95","ENSG00000224397.5","20","CellTypeSpecific","NDA","epithelial",56,53,0.707213281576821,0.479433946069003,-0.282335453725881,0.777686302750003,0.663262776425022
"96","ENSG00000048707.13","1","NonSpecific","NDA","epithelial",42,38,0.401773306840294,0.687850868663706,0.401773306840294,0.687850868663706,0.687850868663706
"97","ENSG00000084676.15","2","NonSpecific","NDA","epithelial",37,35,1.9193610162696,0.0549386609636066,1.9193610162696,0.0549386609636066,0.0549386609636067
"98","ENSG00000092607.13","1","NonSpecific","NDA","epithelial",34,31,0.0162635391805487,0.987024145211135,0.0162635391805487,0.987024145211135,0.987024145211135
"99","ENSG00000103199.13","16","NonSpecific","NDA","epithelial",58,52,1.84764719696147,0.0646533972771488,1.84764719696147,0.0646533972771488,0.0646533972771488
"100","ENSG00000110092.3","11","NonSpecific","NDA","epithelial",28,26,-1.53942309882504,0.12370103848946,-1.53942309882504,0.12370103848946,0.123701038489461
"101","ENSG00000165269.12","9","NonSpecific","NDA","epithelial",33,28,1.16118329697373,0.245567365893572,1.16118329697373,0.245567365893572,0.245567365893572
"102","ENSG00000166333.13","11","NonSpecific","NDA","epithelial",30,30,-0.843416904148775,0.398995321138432,-0.843416904148775,0.398995321138432,0.398995321138432
"103","ENSG00000198914.3","2","NonSpecific","NDA","epithelial",25,24,-2.98788011942836,0.00280919719700042,-2.98788011942836,0.00280919719700042,0.00280919719700039
"104","ENSG00000226445.1","6","NonSpecific","NDA","epithelial",28,26,-3.1820808791665,0.00146220979192323,-3.1820808791665,0.00146220979192323,0.00146220979192325
"105","ENSG00000232871.8","19","NonSpecific","NDA","epithelial",42,42,-1.8499174468168,0.0643254488693868,-1.8499174468168,0.0643254488693868,0.0643254488693868
"106","ENSG00000236036.1","13","NonSpecific","NDA","epithelial",7,6,4.61724523996497,3.88867622006738e-06,4.61724523996497,3.88867622006738e-06,3.88867622009876e-06
"107","ENSG00000257800.1","2","NonSpecific","NDA","epithelial",22,21,0.969210709322989,0.332440068855618,0.969210709322989,0.332440068855618,0.332440068855618
"108","ENSG00000277147.4","1","NonSpecific","NDA","epithelial",17,5,-0.490560323815771,0.623737454286653,-0.490560323815771,0.623737454286653,0.623737454286653
"109","ENSG00000048707.13","1","CellTypeSpecific","PMD","adipose",52,43,-0.932173696570266,0.351246766671658,-0.608142707602279,0.543092829083766,0.4420190753924
"110","ENSG00000084676.15","2","CellTypeSpecific","PMD","adipose",60,56,0.0424461946210664,0.966143003527884,0.0015806674296221,0.998738810387323,0.99756791169503
"111","ENSG00000134917.9","11","CellTypeSpecific","PMD","adipose",13,12,-0.388496108654666,0.697648933222511,-0.998251000581571,0.318157661363654,0.511541534352361
"112","ENSG00000142233.11","19","CellTypeSpecific","PMD","adipose",47,47,-1.71464537979397,0.0864102633608025,-3.32332798730166,0.000889502620651716,0.00176130843424502
"113","ENSG00000149054.15","11","CellTypeSpecific","PMD","adipose",59,53,1.49872929524109,0.133943873595025,-1.59682605419735,0.110304486532303,0.121035912588964
"114","ENSG00000198914.3","2","CellTypeSpecific","PMD","adipose",30,29,0.535668355701453,0.592187777388266,1.74572430989836,0.0808588687623758,0.16317447172654
"115","ENSG00000236036.1","13","CellTypeSpecific","PMD","adipose",7,6,-4.54176208289865,5.57859778817168e-06,-3.41322250859763,0.000641995016037064,1.10610807506435e-05
"116","ENSG00000257800.1","2","CellTypeSpecific","PMD","adipose",42,40,-1.97197682483226,0.0486122521792832,1.59808678444732,0.110023664357299,0.0676108562980445
"117","ENSG00000092607.13","1","NonSpecific","PMD","adipose",33,30,1.17460335349188,0.240153441034719,1.17460335349188,0.240153441034719,0.240153441034719
"118","ENSG00000103199.13","16","NonSpecific","PMD","adipose",55,48,0.464534086468908,0.642265143951785,0.464534086468908,0.642265143951785,0.642265143951785
"119","ENSG00000110092.3","11","NonSpecific","PMD","adipose",27,25,1.82395294272412,0.068159186697086,1.82395294272412,0.068159186697086,0.068159186697086
"120","ENSG00000159164.9","1","NonSpecific","PMD","adipose",26,13,-3.88750797048723,0.000101278663055916,-3.88750797048723,0.000101278663055916,0.000101278663055917
"121","ENSG00000165269.12","9","NonSpecific","PMD","adipose",28,24,-2.09275953702088,0.0363706255287342,-2.09275953702088,0.0363706255287342,0.0363706255287342
"122","ENSG00000166333.13","11","NonSpecific","PMD","adipose",18,17,0.774795054962183,0.438460771787229,0.774795054962183,0.438460771787229,0.438460771787229
"123","ENSG00000224397.5","20","NonSpecific","PMD","adipose",37,34,-3.958795263067,7.53287748719946e-05,-3.958795263067,7.53287748719946e-05,7.53287748720119e-05
"124","ENSG00000226445.1","6","NonSpecific","PMD","adipose",28,26,0.300175603548646,0.764043213043323,0.300175603548646,0.764043213043323,0.764043213043323
"125","ENSG00000232871.8","19","NonSpecific","PMD","adipose",37,37,-5.6890347864728,1.27759443558443e-08,-5.6890347864728,1.27759443558443e-08,1.27759443923082e-08
"126","ENSG00000277147.4","1","NonSpecific","PMD","adipose",22,7,0.616779991250722,0.537379851285889,0.616779991250722,0.537379851285889,0.537379851285889
"127","ENSG00000048707.13","1","CellTypeSpecific","PMD","fibroblast",33,29,-0.508182802152633,0.611325150507304,-0.80956536494849,0.418190020902995,0.516204760146794
"128","ENSG00000092607.13","1","CellTypeSpecific","PMD","fibroblast",33,30,0.32391778183748,0.746000281222003,0.50103157952582,0.616348898109138,0.689858432094138
"129","ENSG00000110092.3","11","CellTypeSpecific","PMD","fibroblast",44,42,1.23826885621737,0.215616387615427,1.07603580719476,0.281911242610967,0.245259904923197
"130","ENSG00000142233.11","19","CellTypeSpecific","PMD","fibroblast",55,55,-3.49516728205462,0.00047376472313287,-2.48342185777329,0.0130126880950064,0.000914259776845239
"131","ENSG00000159164.9","1","CellTypeSpecific","PMD","fibroblast",20,10,0.917154156826682,0.359061865413639,-4.65421923182726,3.25210643250395e-06,6.50418135495656e-06
"132","ENSG00000176920.11","19","CellTypeSpecific","PMD","fibroblast",46,43,3.20417514010577,0.00135450052686944,3.70573381887949,0.00021077957532577,0.000364792459319286
"133","ENSG00000183779.6","8","CellTypeSpecific","PMD","fibroblast",36,36,-5.14686037507636,2.64882332852073e-07,-5.24520345271427,1.56109963508219e-07,1.96444313506159e-07
"134","ENSG00000257800.1","2","CellTypeSpecific","PMD","fibroblast",31,27,0.117830922933383,0.906201627260401,-0.22527157190294,0.821768013645413,0.876420124204278
"135","ENSG00000277147.4","1","CellTypeSpecific","PMD","fibroblast",34,9,-1.25655698572546,0.208914098770014,-1.1761253961424,0.239544770858712,0.223361067838679
"136","ENSG00000084676.15","2","NonSpecific","PMD","fibroblast",29,27,-0.769235308540316,0.441753633164253,-0.769235308540316,0.441753633164253,0.441753633164253
"137","ENSG00000103199.13","16","NonSpecific","PMD","fibroblast",53,47,0.423772938145793,0.671731415938791,0.423772938145793,0.671731415938791,0.671731415938791
"138","ENSG00000149054.15","11","NonSpecific","PMD","fibroblast",53,50,-0.17992479301926,0.857211610813161,-0.17992479301926,0.857211610813161,0.857211610813161
"139","ENSG00000165269.12","9","NonSpecific","PMD","fibroblast",28,24,-2.05816241600307,0.039574545102687,-2.05816241600307,0.039574545102687,0.039574545102687
"140","ENSG00000166333.13","11","NonSpecific","PMD","fibroblast",36,36,0.891094890193826,0.372878265993156,0.891094890193826,0.372878265993156,0.372878265993156
"141","ENSG00000198914.3","2","NonSpecific","PMD","fibroblast",25,24,4.00846941607673,6.11135514889193e-05,4.00846941607673,6.11135514889193e-05,6.11135514889463e-05
"142","ENSG00000224397.5","20","NonSpecific","PMD","fibroblast",41,38,-3.93232699530397,8.41275222224478e-05,-3.93232699530397,8.41275222224478e-05,8.41275222224458e-05
"143","ENSG00000226445.1","6","NonSpecific","PMD","fibroblast",30,28,0.290946324469117,0.771092371245617,0.290946324469117,0.771092371245617,0.771092371245617
"144","ENSG00000232871.8","19","NonSpecific","PMD","fibroblast",44,44,-5.44479453797779,5.18652168335316e-08,-5.44479453797779,5.18652168335316e-08,5.18652168613753e-08
"145","ENSG00000236036.1","13","NonSpecific","PMD","fibroblast",6,5,-2.93541699069906,0.00333099721508293,-2.93541699069906,0.00333099721508293,0.00333099721508298
"146","ENSG00000142233.11","19","CellTypeSpecific","PMD","epithelial",49,47,-2.99008876592659,0.00278896386338468,-0.288490145369116,0.77297157287297,0.00563455231507482
"147","ENSG00000149054.15","11","CellTypeSpecific","PMD","epithelial",55,50,0.490528786183838,0.62375976513793,-0.659928078432367,0.509299984493603,0.568760234665487
"148","ENSG00000183779.6","8","CellTypeSpecific","PMD","epithelial",38,38,-3.93541308504763,8.30537179277693e-05,-4.9414924469008,7.75268203786724e-07,1.53619671919074e-06
"149","ENSG00000224397.5","20","CellTypeSpecific","PMD","epithelial",56,53,-4.09868634637672,4.15501642455551e-05,-2.35189356126066,0.0186781188143659,8.29160889340922e-05
"150","ENSG00000048707.13","1","NonSpecific","PMD","epithelial",42,38,-0.842516661884829,0.39949881727965,-0.842516661884829,0.39949881727965,0.39949881727965
"151","ENSG00000084676.15","2","NonSpecific","PMD","epithelial",37,35,-0.633009082241357,0.526727712047844,-0.633009082241357,0.526727712047844,0.526727712047844
"152","ENSG00000092607.13","1","NonSpecific","PMD","epithelial",34,31,1.14944415623729,0.250372881229591,1.14944415623729,0.250372881229591,0.250372881229591
"153","ENSG00000103199.13","16","NonSpecific","PMD","epithelial",58,52,0.596846184136385,0.550610080005296,0.596846184136385,0.550610080005296,0.550610080005296
"154","ENSG00000110092.3","11","NonSpecific","PMD","epithelial",28,26,1.79602138311744,0.0724911163239818,1.79602138311744,0.0724911163239818,0.0724911163239818
"155","ENSG00000165269.12","9","NonSpecific","PMD","epithelial",33,28,-2.05813241827889,0.0395774238198636,-2.05813241827889,0.0395774238198636,0.0395774238198636
"156","ENSG00000166333.13","11","NonSpecific","PMD","epithelial",30,30,0.898405539973475,0.368969384036491,0.898405539973475,0.368969384036491,0.368969384036491
"157","ENSG00000198914.3","2","NonSpecific","PMD","epithelial",25,24,4.01764376303723,5.87829729940736e-05,4.01764376303723,5.87829729940736e-05,5.87829729940728e-05
"158","ENSG00000226445.1","6","NonSpecific","PMD","epithelial",28,26,0.295798920128375,0.767383647727737,0.295798920128375,0.767383647727737,0.767383647727737
"159","ENSG00000232871.8","19","NonSpecific","PMD","epithelial",42,42,-5.56289873104012,2.65329879420506e-08,-5.56289873104012,2.65329879420506e-08,2.65329879652493e-08
"160","ENSG00000236036.1","13","NonSpecific","PMD","epithelial",7,6,-2.99828819651449,0.00271500798926887,-2.99828819651449,0.00271500798926887,0.00271500798926887
"161","ENSG00000257800.1","2","NonSpecific","PMD","epithelial",22,21,-1.29009929679488,0.197016184014116,-1.29009929679488,0.197016184014116,0.197016184014116
"162","ENSG00000277147.4","1","NonSpecific","PMD","epithelial",17,5,0.629926942247875,0.528742384531235,0.629926942247875,0.528742384531235,0.528742384531235
